Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2016-17,23,IND,NBA,PF,23.0,0.0,93.0,0.1,0.285,0.333,0.056,2.4,17.9,10.3,7.5,1.6,0.0,11.9,20.2,-0.4,0.1,-0.3,-0.168,-8.8,-3.0,-11.7,-0.2,
2017-18,24,UTA,NBA,PF,9.0,0.0,32.0,9.2,0.379,0.364,0.182,10.8,21.1,16.0,14.0,3.1,0.0,20.2,20.9,-0.1,0.1,0.0,-0.029,-4.9,0.9,-4.0,0.0,
2018-19,25,UTA,NBA,PF,59.0,0.0,516.0,13.0,0.613,0.58,0.133,2.4,15.7,9.1,10.1,0.9,0.9,10.7,17.8,0.7,0.7,1.3,0.123,-0.2,0.2,0.0,0.3,
2019-20,26,UTA,NBA,PF,66.0,1.0,923.0,11.7,0.589,0.699,0.075,1.9,12.9,7.6,7.0,0.9,0.4,8.3,17.2,1.0,0.8,1.8,0.092,0.4,-0.5,-0.1,0.4,
2020-21,27,UTA,NBA,PF,72.0,10.0,1154.0,11.4,0.602,0.721,0.057,2.7,13.0,8.1,7.3,1.1,0.6,10.9,17.4,1.2,1.4,2.6,0.108,-0.4,0.1,-0.3,0.5,
2021-22,28,PHI,NBA,PF,76.0,7.0,1736.0,10.7,0.594,0.687,0.105,1.6,11.3,6.5,8.7,0.9,0.7,9.1,16.8,1.5,1.3,2.8,0.077,-0.8,-1.1,-1.9,0.0,
2022-23,29,PHI,NBA,PF,78.0,1.0,1512.0,10.9,0.61,0.765,0.09,1.5,12.8,7.2,7.3,1.0,0.9,9.4,17.0,1.1,1.4,2.5,0.078,-0.4,-1.0,-1.4,0.2,
2023-24,30,CLE,NBA,PF,82.0,10.0,1831.0,9.9,0.583,0.627,0.095,1.4,15.5,8.5,7.5,0.8,0.9,9.9,17.6,0.5,2.0,2.4,0.064,-2.5,-0.4,-2.9,-0.4,
2024-25,31,2TM,NBA,PF,79.0,3.0,1697.0,11.2,0.607,0.66,0.094,3.1,14.3,8.7,8.8,0.8,0.8,11.3,17.9,1.5,1.4,2.9,0.081,-1.1,-1.2,-2.3,-0.1,
2024-25,31,CLE,NBA,PF,51.0,1.0,1053.0,11.1,0.617,0.647,0.083,3.6,15.5,9.7,8.3,0.8,0.6,11.7,16.5,1.1,1.1,2.2,0.099,-1.3,-0.5,-1.8,0.1,
2024-25,31,ATL,NBA,PF,28.0,2.0,644.0,11.4,0.595,0.676,0.107,2.2,12.2,7.1,9.6,0.8,1.0,10.7,20.3,0.4,0.3,0.7,0.051,-0.8,-2.3,-3.1,-0.2,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,544.0,32.0,9494.0,10.8,0.595,0.677,0.091,2.0,13.6,7.9,8.0,0.9,0.7,10.0,17.4,6.9,9.0,15.9,0.08,-1.0,-0.7,-1.7,0.7,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,5.0,1431.0,10.8,0.595,0.677,0.091,2.0,13.6,7.9,8.0,0.9,0.7,10.0,17.4,1.0,1.4,2.4,0.08,-1.0,-0.7,-1.7,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),,206.0,11.0,2625.0,11.8,0.597,0.681,0.079,2.4,13.6,8.2,7.8,1.0,0.6,10.1,17.4,2.7,3.0,5.7,0.104,-0.1,-0.1,-0.2,1.2,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,154.0,8.0,3248.0,10.8,0.602,0.724,0.098,1.6,12.0,6.9,8.1,0.9,0.8,9.2,16.9,2.6,2.6,5.3,0.078,-0.6,-1.0,-1.7,0.3,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,133.0,11.0,2884.0,10.3,0.595,0.634,0.091,2.2,15.5,9.0,7.8,0.8,0.8,10.5,17.2,1.6,3.0,4.6,0.077,-2.1,-0.4,-2.5,-0.4,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,28.0,2.0,644.0,11.4,0.595,0.676,0.107,2.2,12.2,7.1,9.6,0.8,1.0,10.7,20.3,0.4,0.3,0.7,0.051,-0.8,-2.3,-3.1,-0.2,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,23.0,0.0,93.0,0.1,0.285,0.333,0.056,2.4,17.9,10.3,7.5,1.6,0.0,11.9,20.2,-0.4,0.1,-0.3,-0.168,-8.8,-3.0,-11.7,-0.2,
