Highlight,Unnamed: 1,In Stathead
"Career high, Points",16.0,View full stats from top 20 games
"Career high, Rebounds",15.0,View full stats from top 20 games
"Career high, Assists",5.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",18.5,View full stats from top 20 games
