"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2014-15,26,NOP,NBA,SG,4.0,4.0,143.0,0.438,0.469,0.406,0.539,0.833,0.555,0.094,0.5,97.0,97.0,116.0,109.0,111.0,104.0,34.0,186.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,28,HOU,NBA,SG,11.0,2.0,358.0,0.421,0.471,0.386,0.533,0.722,0.551,0.149,0.579,92.0,94.0,108.0,104.0,94.0,100.0,55.0,183.0,
2017-18,29,HOU,NBA,SG,17.0,2.0,549.0,0.38,0.451,0.331,0.477,0.836,0.529,0.276,0.588,83.0,88.0,91.0,92.0,109.0,95.0,110.0,175.0,
2018-19,30,HOU,NBA,SG,11.0,11.0,410.0,0.447,0.527,0.4,0.573,0.857,0.604,0.187,0.633,97.0,101.0,113.0,109.0,112.0,108.0,72.0,177.0,
2019-20,31,HOU,NBA,SF,12.0,12.0,410.0,0.409,0.5,0.322,0.491,0.875,0.537,0.227,0.511,89.0,95.0,90.0,93.0,113.0,95.0,87.0,133.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,34,LAC,NBA,SG,5.0,5.0,149.0,0.409,0.533,0.345,0.523,0.833,0.547,0.136,0.659,86.0,97.0,96.0,96.0,107.0,94.0,51.0,170.0,
2023-24,35,PHO,NBA,SG,4.0,0.0,118.0,0.321,0.182,0.412,0.446,0.875,0.508,0.286,0.607,68.0,33.0,113.0,82.0,112.0,88.0,117.0,154.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,64.0,36.0,2137.0,0.409,0.475,0.361,0.513,0.838,0.55,0.208,0.576,88.0,92.0,101.0,98.0,109.0,98.0,81.0,167.0,
,,,,,,,,,,,,,,,,,,,,,,,,
HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),,51.0,27.0,1727.0,0.41,0.484,0.356,0.513,0.837,0.551,0.22,0.576,89.0,94.0,99.0,98.0,109.0,99.0,85.0,166.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,5.0,5.0,149.0,0.409,0.533,0.345,0.523,0.833,0.547,0.136,0.659,86.0,97.0,96.0,96.0,107.0,94.0,51.0,170.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,4.0,143.0,0.438,0.469,0.406,0.539,0.833,0.555,0.094,0.5,97.0,97.0,116.0,109.0,111.0,104.0,34.0,186.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,4.0,0.0,118.0,0.321,0.182,0.412,0.446,0.875,0.508,0.286,0.607,68.0,33.0,113.0,82.0,112.0,88.0,117.0,154.0,
