"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2016-17,23,OKC,NBA,WC1,HOU,L (1-4),5.0,22.2,9.2,3.8,0.8,0.2,0.4,19.0,31.0,0.613,2.0,6.0,0.333,17.0,25.0,0.68,0.645,6.0,7.0,0.857,7.0,12.0,19.0,4.0,1.0,2.0,3.0,7.0,46.0,
2017-18,24,OKC,NBA,WC1,UTA,L (2-4),6.0,22.2,7.2,3.3,1.0,0.7,0.5,18.0,35.0,0.514,2.0,8.0,0.25,16.0,27.0,0.593,0.543,5.0,11.0,0.455,8.0,12.0,20.0,6.0,4.0,3.0,6.0,15.0,43.0,
2018-19,25,OKC,NBA,WC1,POR,L (1-4),5.0,35.2,11.6,5.4,0.8,0.6,2.0,20.0,40.0,0.5,9.0,20.0,0.45,11.0,20.0,0.55,0.613,9.0,13.0,0.692,6.0,21.0,27.0,4.0,3.0,10.0,4.0,13.0,58.0,
2019-20,26,DEN,NBA,WC1,UTA,W (4-3),7.0,34.1,11.3,3.4,1.4,0.3,1.0,25.0,60.0,0.417,14.0,34.0,0.412,11.0,26.0,0.423,0.533,15.0,16.0,0.938,3.0,21.0,24.0,10.0,2.0,7.0,13.0,19.0,79.0,
2019-20,26,DEN,NBA,WCS,LAC,W (4-3),7.0,32.9,9.0,3.0,1.1,0.4,1.0,20.0,58.0,0.345,9.0,35.0,0.257,11.0,23.0,0.478,0.422,14.0,16.0,0.875,5.0,16.0,21.0,8.0,3.0,7.0,5.0,23.0,63.0,
2019-20,26,DEN,NBA,WCF,LAL,L (1-4),5.0,36.8,15.8,3.6,1.4,1.2,0.2,26.0,57.0,0.456,8.0,26.0,0.308,18.0,31.0,0.581,0.526,19.0,22.0,0.864,0.0,18.0,18.0,7.0,6.0,1.0,7.0,17.0,79.0,
4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),2-4,35.0,30.7,10.5,3.7,1.1,0.5,0.9,128.0,281.0,0.456,44.0,129.0,0.341,84.0,152.0,0.553,0.534,68.0,85.0,0.8,29.0,100.0,129.0,39.0,19.0,30.0,38.0,94.0,368.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),1-3,23.0,28.7,9.8,3.9,1.0,0.4,1.0,82.0,166.0,0.494,27.0,68.0,0.397,55.0,98.0,0.561,0.575,35.0,47.0,0.745,24.0,66.0,90.0,24.0,10.0,22.0,26.0,54.0,226.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,7.0,32.9,9.0,3.0,1.1,0.4,1.0,20.0,58.0,0.345,9.0,35.0,0.257,11.0,23.0,0.478,0.422,14.0,16.0,0.875,5.0,16.0,21.0,8.0,3.0,7.0,5.0,23.0,63.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,5.0,36.8,15.8,3.6,1.4,1.2,0.2,26.0,57.0,0.456,8.0,26.0,0.308,18.0,31.0,0.581,0.526,19.0,22.0,0.864,0.0,18.0,18.0,7.0,6.0,1.0,7.0,17.0,79.0,
