"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,22.0,CHI,NBA,8:54,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0
2013-14,26.0,MEM,NBA,18:14,4.0,11.0,1.0,4.0,3.0,7.0,6.0,8.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,15.0,11.8
2014-15,27.0,TOR,NBA,7:07,2.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.1
2015-16,28.0,TOR,NBA,19:38,5.0,7.0,2.0,2.0,4.0,5.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,4.0,11.0,8.5
2017-18,30.0,MIA,NBA,36:34,7.0,12.0,2.0,4.0,5.0,8.0,4.0,5.0,1.0,7.0,8.0,5.0,3.0,2.0,3.0,5.0,18.0,20.6
2023-24,36.0,IND,NBA,1:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4
2024-25,37.0,IND,NBA,7:37,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.8
Career,,,,36:34,7.0,12.0,2.0,4.0,5.0,8.0,6.0,8.0,4.0,7.0,8.0,5.0,3.0,2.0,3.0,5.0,18.0,20.6
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,TOR,NBA,19:38,5.0,7.0,2.0,2.0,4.0,5.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,4.0,11.0,8.5
2 Seasons,,IND,NBA,7:37,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.8
1 Season,,MIA,NBA,36:34,7.0,12.0,2.0,4.0,5.0,8.0,4.0,5.0,1.0,7.0,8.0,5.0,3.0,2.0,3.0,5.0,18.0,20.6
1 Season,,CHI,NBA,8:54,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0
1 Season,,MEM,NBA,18:14,4.0,11.0,1.0,4.0,3.0,7.0,6.0,8.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,15.0,11.8
