Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011-12,23,MIA,NBA,PG,19.0,0.0,170.0,12.0,37.0,0.324,3.0,12.0,0.25,9.0,25.0,0.36,0.365,7.0,9.0,0.778,1.0,9.0,10.0,12.0,7.0,0.0,5.0,24.0,34.0,0.0,
2012-13,24,MIA,NBA,PG,21.0,0.0,418.0,49.0,102.0,0.48,17.0,32.0,0.531,32.0,70.0,0.457,0.564,14.0,19.0,0.737,6.0,33.0,39.0,42.0,15.0,2.0,23.0,40.0,129.0,0.0,
2013-14,25,MIA,NBA,PG,20.0,0.0,404.0,32.0,78.0,0.41,15.0,40.0,0.375,17.0,38.0,0.447,0.506,13.0,15.0,0.867,1.0,21.0,22.0,36.0,9.0,1.0,19.0,34.0,92.0,0.0,
2014-15,26,NOP,NBA,PG,4.0,0.0,106.0,15.0,36.0,0.417,3.0,14.0,0.214,12.0,22.0,0.545,0.458,2.0,3.0,0.667,1.0,6.0,7.0,7.0,0.0,1.0,8.0,15.0,35.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,28,OKC,NBA,PG,4.0,0.0,25.0,2.0,8.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,0.313,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,68.0,0.0,1123.0,110.0,261.0,0.421,39.0,102.0,0.382,71.0,159.0,0.447,0.496,36.0,46.0,0.783,9.0,70.0,79.0,98.0,31.0,5.0,57.0,117.0,295.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1354.0,133.0,315.0,0.421,47.0,123.0,0.382,86.0,192.0,0.447,0.496,43.0,55.0,0.783,11.0,84.0,95.0,118.0,37.0,6.0,69.0,141.0,356.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,60.0,0.0,992.0,93.0,217.0,0.429,35.0,84.0,0.417,58.0,133.0,0.436,0.509,34.0,43.0,0.791,8.0,63.0,71.0,90.0,31.0,3.0,47.0,98.0,255.0,0.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,0.0,106.0,15.0,36.0,0.417,3.0,14.0,0.214,12.0,22.0,0.545,0.458,2.0,3.0,0.667,1.0,6.0,7.0,7.0,0.0,1.0,8.0,15.0,35.0,0.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,4.0,0.0,25.0,2.0,8.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,0.313,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,0.0,
