"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2011-12,23,MIA,NBA,PG,19.0,0.0,170.0,0.324,14.2,0.676,0.351,0.081,0.054,0.189,0.324,0.36,0.385,0.333,0.0,0.429,0.25,0.444,1.0,0.027,1.0,0.5,0.167,1.0,0.0,
2012-13,24,MIA,NBA,PG,21.0,0.0,418.0,0.48,13.7,0.686,0.333,0.059,0.078,0.216,0.314,0.457,0.5,0.333,0.625,0.364,0.531,0.156,1.0,0.029,2.0,0.406,0.615,0.0,0.0,
2013-14,25,MIA,NBA,PG,20.0,0.0,404.0,0.41,16.4,0.487,0.282,0.051,0.0,0.154,0.513,0.447,0.545,0.25,,0.333,0.375,0.353,1.0,0.0,0.0,0.45,0.389,0.0,0.0,
2014-15,26,NOP,NBA,PG,4.0,0.0,106.0,0.417,15.6,0.611,0.278,0.056,0.056,0.222,0.389,0.545,0.7,0.5,0.5,0.375,0.214,0.417,1.0,0.056,2.0,0.286,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,28,OKC,NBA,PG,4.0,0.0,25.0,0.25,17.4,0.5,0.25,0.0,0.0,0.25,0.5,0.25,0.5,,,0.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,68.0,0.0,1123.0,0.421,15.4,0.609,0.31,0.057,0.046,0.195,0.391,0.447,0.519,0.333,0.5,0.353,0.382,0.282,1.0,0.023,5.0,0.402,0.39,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1354.0,0.421,15.4,0.609,0.31,0.057,0.046,0.195,0.391,0.447,0.519,0.333,0.5,0.353,0.382,0.282,1.0,0.023,6.0,0.402,0.39,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,60.0,0.0,992.0,0.429,14.7,0.613,0.318,0.06,0.046,0.189,0.387,0.436,0.493,0.308,0.5,0.366,0.417,0.259,1.0,0.018,3.0,0.44,0.432,1.0,0.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,0.0,106.0,0.417,15.6,0.611,0.278,0.056,0.056,0.222,0.389,0.545,0.7,0.5,0.5,0.375,0.214,0.417,1.0,0.056,2.0,0.286,0.0,0.0,0.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,4.0,0.0,25.0,0.25,17.4,0.5,0.25,0.0,0.0,0.25,0.5,0.25,0.5,,,0.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,
