Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2011-12,23,MIA,NBA,PG,19.0,0.0,8.9,0.6,1.9,0.324,0.2,0.6,0.25,0.5,1.3,0.36,0.365,0.4,0.5,0.778,0.1,0.5,0.5,0.6,0.4,0.0,0.3,1.3,1.8,
2012-13,24,MIA,NBA,PG,21.0,0.0,19.9,2.3,4.9,0.48,0.8,1.5,0.531,1.5,3.3,0.457,0.564,0.7,0.9,0.737,0.3,1.6,1.9,2.0,0.7,0.1,1.1,1.9,6.1,
2013-14,25,MIA,NBA,PG,20.0,0.0,20.2,1.6,3.9,0.41,0.8,2.0,0.375,0.9,1.9,0.447,0.506,0.7,0.8,0.867,0.1,1.1,1.1,1.8,0.5,0.1,1.0,1.7,4.6,
2014-15,26,NOP,NBA,PG,4.0,0.0,26.5,3.8,9.0,0.417,0.8,3.5,0.214,3.0,5.5,0.545,0.458,0.5,0.8,0.667,0.3,1.5,1.8,1.8,0.0,0.3,2.0,3.8,8.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,28,OKC,NBA,PG,4.0,0.0,6.3,0.5,2.0,0.25,0.3,1.0,0.25,0.3,1.0,0.25,0.313,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.3,0.5,1.0,1.3,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,68.0,0.0,16.5,1.6,3.8,0.421,0.6,1.5,0.382,1.0,2.3,0.447,0.496,0.5,0.7,0.783,0.1,1.0,1.2,1.4,0.5,0.1,0.8,1.7,4.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,60.0,0.0,16.5,1.6,3.6,0.429,0.6,1.4,0.417,1.0,2.2,0.436,0.509,0.6,0.7,0.791,0.1,1.1,1.2,1.5,0.5,0.1,0.8,1.6,4.3,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,0.0,26.5,3.8,9.0,0.417,0.8,3.5,0.214,3.0,5.5,0.545,0.458,0.5,0.8,0.667,0.3,1.5,1.8,1.8,0.0,0.3,2.0,3.8,8.8,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,4.0,0.0,6.3,0.5,2.0,0.25,0.3,1.0,0.25,0.3,1.0,0.25,0.313,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.3,0.5,1.0,1.3,
