"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2004-05,23.0,BOS,NBA,22:25,4.0,9.0,0.0,0.0,4.0,9.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,6.0,9.0,5.1
2007-08,26.0,BOS,NBA,10:59,3.0,4.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,6.1
2008-09,27.0,BOS,NBA,17:06,1.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,4.4
2009-10,28.0,BOS,NBA,29:21,7.0,12.0,0.0,1.0,7.0,12.0,4.0,6.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,5.0,15.0,13.4
2010-11,29.0,MEM,NBA,33:16,7.0,13.0,1.0,2.0,7.0,13.0,6.0,10.0,3.0,4.0,5.0,3.0,4.0,1.0,4.0,6.0,15.0,11.9
2011-12,30.0,MEM,NBA,29:43,4.0,8.0,0.0,2.0,4.0,7.0,4.0,8.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,6.0,10.0,9.6
2012-13,31.0,MEM,NBA,38:36,6.0,13.0,1.0,3.0,5.0,12.0,9.0,11.0,5.0,9.0,10.0,6.0,5.0,2.0,3.0,5.0,19.0,24.6
2013-14,32.0,MEM,NBA,36:04,8.0,15.0,0.0,3.0,8.0,14.0,7.0,8.0,10.0,6.0,13.0,3.0,4.0,1.0,3.0,4.0,16.0,13.4
2014-15,33.0,MEM,NBA,37:39,6.0,11.0,1.0,3.0,6.0,11.0,3.0,4.0,4.0,9.0,10.0,4.0,5.0,3.0,5.0,4.0,15.0,15.3
2015-16,34.0,MEM,NBA,35:35,4.0,9.0,1.0,3.0,4.0,8.0,5.0,7.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,5.0,12.0,7.9
Career,,,,38:36,8.0,15.0,1.0,3.0,8.0,14.0,9.0,11.0,10.0,9.0,13.0,6.0,5.0,3.0,5.0,6.0,19.0,24.6
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,MEM,NBA,38:36,8.0,15.0,1.0,3.0,8.0,14.0,9.0,11.0,10.0,9.0,13.0,6.0,5.0,3.0,5.0,6.0,19.0,24.6
4 Seasons,,BOS,NBA,29:21,7.0,12.0,0.0,1.0,7.0,12.0,4.0,6.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,6.0,15.0,13.4
