"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2001-02,24,NJN,NBA,PF,20.0,20.0,749.0,0.424,0.431,0.222,0.428,0.691,0.477,0.362,0.03,95.0,93.0,63.0,90.0,92.0,92.0,123.0,16.0,
2002-03,25,NJN,NBA,PF,20.0,20.0,777.0,0.453,0.465,0.091,0.454,0.693,0.498,0.347,0.033,102.0,101.0,26.0,96.0,91.0,96.0,115.0,18.0,
2003-04,26,NJN,NBA,PF,11.0,11.0,409.0,0.533,0.547,0.0,0.533,0.75,0.583,0.421,0.026,121.0,119.0,0.0,113.0,100.0,113.0,139.0,14.0,
2004-05,27,DEN,NBA,PF,5.0,5.0,164.0,0.466,0.474,0.0,0.466,0.615,0.487,0.224,0.017,104.0,101.0,0.0,97.0,81.0,92.0,69.0,9.0,
2005-06,28,DEN,NBA,PF,2.0,0.0,35.0,0.308,0.308,,0.308,0.5,0.324,0.154,0.0,68.0,64.0,,63.0,67.0,61.0,46.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,30,DEN,NBA,PF,4.0,4.0,118.0,0.441,0.441,,0.441,0.625,0.466,0.235,0.0,96.0,91.0,,89.0,83.0,86.0,77.0,0.0,
2008-09,31,DEN,NBA,PF,16.0,16.0,538.0,0.497,0.507,0.2,0.5,0.657,0.523,0.232,0.033,108.0,104.0,55.0,100.0,85.0,96.0,76.0,15.0,
2009-10,32,DEN,NBA,PF,6.0,6.0,205.0,0.48,0.49,0.0,0.48,0.632,0.514,0.38,0.02,104.0,100.0,0.0,96.0,83.0,95.0,126.0,9.0,
2010-11,33,DEN,NBA,PF,5.0,5.0,148.0,0.48,0.48,,0.48,0.611,0.509,0.36,0.0,105.0,99.0,,96.0,80.0,94.0,120.0,0.0,
2011-12,34,LAC,NBA,PF,11.0,0.0,193.0,0.524,0.524,,0.524,0.625,0.538,0.19,0.0,117.0,110.0,,107.0,83.0,102.0,69.0,0.0,
2012-13,35,NYK,NBA,C,12.0,1.0,253.0,0.58,0.58,,0.58,0.55,0.587,0.4,0.0,128.0,120.0,,117.0,73.0,110.0,148.0,0.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,112.0,88.0,3589.0,0.47,0.478,0.129,0.471,0.679,0.51,0.333,0.025,104.0,102.0,36.0,98.0,90.0,97.0,112.0,13.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (6 Yrs),DEN (6 Yrs),DEN (6 Yrs),DEN (6 Yrs),,38.0,36.0,1208.0,0.475,0.481,0.143,0.476,0.632,0.502,0.267,0.02,104.0,100.0,39.0,96.0,83.0,93.0,87.0,9.0,
NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),,51.0,51.0,1935.0,0.457,0.468,0.125,0.459,0.705,0.507,0.367,0.031,103.0,101.0,35.0,97.0,93.0,98.0,123.0,17.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,12.0,1.0,253.0,0.58,0.58,,0.58,0.55,0.587,0.4,0.0,128.0,120.0,,117.0,73.0,110.0,148.0,0.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,11.0,0.0,193.0,0.524,0.524,,0.524,0.625,0.538,0.19,0.0,117.0,110.0,,107.0,83.0,102.0,69.0,0.0,
