"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2005-06,19.0,UCLA,39,1151,134,249,5,38,81,112,117,318,52,44,22,65,98,354,0.538,0.132,0.723,29.5,9.1,8.2,1.3
2006-07,20.0,UCLA,35,1046,116,236,10,30,45,79,87,259,65,59,29,65,81,287,0.492,0.333,0.57,29.9,8.2,7.4,1.9
2007-08,21.0,UCLA,33,958,117,245,5,25,51,74,73,198,51,34,15,62,55,290,0.478,0.2,0.689,29.0,8.8,6.0,1.5
Career,,,107,3155,367,730,20,93,177,265,277,775,168,137,66,192,234,931,0.503,0.215,0.668,29.5,8.7,7.2,1.6
