"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,21.0,UTA,NBA,16:57,2.0,3.0,0.0,0.0,2.0,3.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,6.7
2007-08,22.0,UTA,NBA,33:32,7.0,11.0,1.0,2.0,7.0,11.0,4.0,6.0,3.0,4.0,7.0,5.0,2.0,2.0,3.0,5.0,16.0,14.2
2008-09,23.0,UTA,NBA,36:53,5.0,12.0,0.0,1.0,5.0,11.0,4.0,6.0,3.0,6.0,7.0,4.0,2.0,1.0,3.0,3.0,14.0,11.3
2010-11,25.0,CHI,NBA,26:32,4.0,6.0,1.0,2.0,3.0,6.0,3.0,4.0,2.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,10.0,10.2
2011-12,26.0,CHI,NBA,29:11,3.0,7.0,0.0,0.0,3.0,7.0,0.0,2.0,2.0,7.0,8.0,3.0,3.0,1.0,2.0,2.0,6.0,8.1
2012-13,27.0,OKC,NBA,8:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1
Career,,,,36:53,7.0,12.0,1.0,2.0,7.0,11.0,5.0,6.0,3.0,7.0,8.0,5.0,3.0,2.0,3.0,5.0,16.0,14.2
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,UTA,NBA,36:53,7.0,12.0,1.0,2.0,7.0,11.0,5.0,6.0,3.0,6.0,7.0,5.0,2.0,2.0,3.0,5.0,16.0,14.2
2 Seasons,,CHI,NBA,29:11,4.0,7.0,1.0,2.0,3.0,7.0,3.0,4.0,2.0,7.0,8.0,3.0,3.0,1.0,2.0,3.0,10.0,10.2
1 Season,,OKC,NBA,8:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1
