Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2015-16,22,BOS,NBA,SG,5,0,41,2.4,10.7,0.222,1.2,6.0,0.2,1.2,4.8,0.25,0.278,0.0,0.0,1.2,6.0,7.1,3.6,0.0,1.2,1.2,3.6,6.0,70,105,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,41,2.4,10.7,0.222,1.2,6.0,0.2,1.2,4.8,0.25,0.278,0.0,0.0,1.2,6.0,7.1,3.6,0.0,1.2,1.2,3.6,6.0,70,105,
