Highlight,Unnamed: 1,In Stathead
"Career high, Points",25.0,View full stats from top 20 games
"Career high, Rebounds",22.0,View full stats from top 20 games
"Career high, Assists",5.0,View full stats from top 20 games
"Career high, Steals",6.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",23.8,View full stats from top 20 games
