Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,NOP,@,LAL,"L, 121-133",*,33,9,18,0.5,3,5,0.6,2,4,0.5,0,7,7,5,0,0,0,3,23,17.6,-15
2025-11-29,NOP,@,GSW,"L, 96-104",*,26,2,6,0.333,1,3,0.333,0,0,,1,3,4,1,2,0,1,4,5,3.3,10
2025-11-26,NOP,,MEM,"L, 128-133 (OT)",,14,2,3,0.667,2,3,0.667,0,1,0.0,0,1,1,2,0,1,1,2,6,4.9,3
2025-11-24,NOP,,CHI,"W, 143-130",,18,3,4,0.75,2,3,0.667,3,4,0.75,1,2,3,2,0,0,1,2,11,9.9,-1
2025-11-22,NOP,,ATL,"L, 98-115",,20,3,5,0.6,0,0,,3,4,0.75,1,0,1,0,1,1,0,0,9,8.7,-7
