Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,20,GSW,NBA,SF,31.0,0.0,226.0,6.8,17.4,0.394,5.1,13.4,0.381,1.8,4.0,0.44,0.541,0.6,1.0,0.667,0.2,6.2,6.4,1.8,1.0,0.6,1.8,2.2,19.4,
2023-24,21,WAS,NBA,SF,38.0,7.0,493.0,4.3,11.3,0.381,2.3,7.1,0.32,2.0,4.2,0.483,0.481,1.4,2.0,0.679,1.2,7.7,9.0,2.1,1.3,1.1,1.4,4.1,12.3,
2024-25,22,2TM,NBA,SF,24.0,0.0,107.0,6.4,11.8,0.543,4.4,7.7,0.565,2.0,4.0,0.5,0.729,0.7,1.3,0.5,1.7,6.7,8.4,1.0,1.0,0.7,1.7,2.4,17.8,
2024-25,22,WAS,NBA,SF,22.0,0.0,101.0,6.1,11.8,0.515,3.9,7.5,0.524,2.1,4.3,0.5,0.682,0.7,1.4,0.5,1.8,6.1,7.8,0.7,1.1,0.7,1.8,1.8,16.8,
2024-25,22,LAC,NBA,SF,2.0,0.0,6.0,12.0,12.0,1.0,12.0,12.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,18.0,18.0,6.0,0.0,0.0,0.0,12.0,36.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,93.0,7.0,826.0,5.3,13.0,0.405,3.3,8.9,0.373,2.0,4.1,0.474,0.532,1.1,1.7,0.658,1.0,7.2,8.2,1.9,1.2,0.9,1.5,3.4,14.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,60.0,7.0,594.0,4.6,11.4,0.404,2.5,7.2,0.356,2.1,4.2,0.486,0.516,1.3,1.9,0.656,1.3,7.5,8.8,1.9,1.3,1.0,1.5,3.7,13.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,31.0,0.0,226.0,6.8,17.4,0.394,5.1,13.4,0.381,1.8,4.0,0.44,0.541,0.6,1.0,0.667,0.2,6.2,6.4,1.8,1.0,0.6,1.8,2.2,19.4,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,2.0,0.0,6.0,12.0,12.0,1.0,12.0,12.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,18.0,18.0,6.0,0.0,0.0,0.0,12.0,36.0,
