Season,Team,Lg,Salary
2022-23,Golden State Warriors,NBA,"$2,226,000"
2023-24,Washington Wizards,NBA,"$2,337,720"
2024-25,San Antonio Spurs,NBA,"$2,448,840"
2024-25,Los Angeles Clippers,NBA,(TW)
Career,(may be incomplete),,"$7,012,560"
