Season,Team,Lg,Salary
2020-21,Dallas Mavericks,NBA,"$1,289,846"
2021-22,Dallas Mavericks,NBA,"$1,517,981"
2021-22,Memphis Grizzlies,NBA,"$85,578 (TW)"
Career,(may be incomplete),,"$2,893,405"
