Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2005-06,18,LAL,NBA,C,46,0,338,7.4,.394,.000,.329,11.9,16.0,13.9,4.1,0.6,5.0,15.3,15.0,-0.4,0.4,0.1,.007,-6.1,-0.8,-6.9,-0.4,
2006-07,19,LAL,NBA,C,82,53,1793,15.4,.593,.007,.483,9.2,22.3,15.8,8.2,0.3,5.4,17.6,16.3,2.3,1.9,4.2,.112,-1.6,0.5,-1.0,0.5,
2007-08,20,LAL,NBA,C,35,25,1008,22.6,.659,.000,.397,12.1,26.6,19.6,9.6,0.6,5.1,13.0,17.5,3.0,1.8,4.8,.230,2.9,1.3,4.2,1.6,
2008-09,21,LAL,NBA,C,50,50,1446,20.0,.598,.000,.428,10.8,20.1,15.6,7.7,0.6,4.8,12.5,20.7,3.2,2.3,5.5,.184,0.8,0.3,1.1,1.1,
2009-10,22,LAL,NBA,C,65,65,1977,20.2,.608,.001,.379,10.1,20.4,15.3,5.8,0.9,3.6,12.5,20.8,4.4,3.4,7.8,.188,1.1,0.4,1.5,1.8,
2010-11,23,LAL,NBA,C,54,47,1500,21.1,.606,.000,.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,3.8,2.8,6.6,.210,1.8,1.4,3.2,2.0,DPOY-22
2011-12,24,LAL,NBA,C,60,60,2112,22.9,.594,.006,.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,4.8,3.3,8.0,.183,2.7,0.2,2.9,2.6,"AS,NBA2"
2012-13,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2013-14,26,2TM,NBA,C,26,19,516,15.2,.456,.000,.218,11.4,20.3,15.8,9.7,0.6,4.7,12.1,24.3,-0.2,0.6,0.4,.038,-1.4,-0.5,-1.9,0.0,
2013-14,26,CLE,NBA,C,24,19,480,14.8,.456,.000,.207,10.7,18.9,14.7,9.6,0.6,4.9,11.9,23.4,-0.2,0.5,0.4,.036,-1.5,-0.4,-1.9,0.0,
2013-14,26,IND,NBA,C,2,0,36,19.9,.459,.000,.318,19.7,38.8,29.7,11.2,0.0,2.1,13.8,36.9,0.0,0.1,0.0,.063,-0.3,-1.6,-1.9,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,418,319,10690,19.6,.592,.003,.415,10.9,22.9,17.0,7.5,0.6,4.6,13.6,19.9,20.9,16.4,37.4,.168,0.9,0.5,1.4,9.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,63,2097,19.6,.592,.003,.415,10.9,22.9,17.0,7.5,0.6,4.6,13.6,19.9,4.1,3.2,7.3,.168,0.9,0.5,1.4,1.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (7 Yrs),LAL (7 Yrs),LAL (7 Yrs),LAL (7 Yrs),,392,300,10174,19.8,.600,.003,.429,10.9,23.0,17.1,7.4,0.6,4.6,13.7,19.6,21.1,15.8,37.0,.174,1.0,0.6,1.5,9.1,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,24,19,480,14.8,.456,.000,.207,10.7,18.9,14.7,9.6,0.6,4.9,11.9,23.4,-0.2,0.5,0.4,.036,-1.5,-0.4,-1.9,0.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,2,0,36,19.9,.459,.000,.318,19.7,38.8,29.7,11.2,0.0,2.1,13.8,36.9,0.0,0.1,0.0,.063,-0.3,-1.6,-1.9,0.0,
