Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,24.0,LAL,NBA,C,1,1,5:31,0,3,0.0,0,1,0.0,0,0,,1,3,1,1,1,0,0,0
Career,,,NBA,,1,1,6,0,3,0.0,0,1,0.0,0,0,,1,3,1,1,1,0,0,0
