Season,Team,Lg,Salary
2019-20,Charlotte Hornets,NBA,"$3,831,840"
2020-21,Charlotte Hornets,NBA,"$4,023,600"
2021-22,Charlotte Hornets,NBA,"$4,215,120"
2022-23,Charlotte Hornets,NBA,"$5,808,435"
2023-24,Dallas Mavericks,NBA,"$16,847,826"
2024-25,Dallas Mavericks,NBA,"$15,500,000"
Career,(may be incomplete),,"$50,226,821"
