"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2011-12,25,UTA,NBA,SF,4.0,0.0,73.0,0.474,0.571,0.2,0.5,,0.5,0.0,0.263,106.0,120.0,57.0,103.0,,95.0,0.0,117.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,27,ATL,NBA,SF,7.0,7.0,246.0,0.469,0.519,0.409,0.561,0.636,0.576,0.224,0.449,103.0,106.0,114.0,112.0,84.0,106.0,79.0,173.0,
2014-15,28,ATL,NBA,SF,16.0,16.0,558.0,0.486,0.543,0.403,0.568,0.78,0.597,0.232,0.407,108.0,112.0,115.0,115.0,104.0,112.0,85.0,152.0,
2015-16,29,TOR,NBA,SF,20.0,19.0,596.0,0.39,0.45,0.329,0.472,0.75,0.506,0.226,0.497,86.0,92.0,93.0,94.0,99.0,94.0,82.0,174.0,
2016-17,30,TOR,NBA,SF,10.0,7.0,155.0,0.405,0.533,0.318,0.5,0.556,0.513,0.243,0.595,89.0,106.0,89.0,97.0,72.0,93.0,90.0,188.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,32,BRK,NBA,PF,5.0,3.0,119.0,0.237,0.143,0.292,0.329,1.0,0.397,0.211,0.632,51.0,27.0,82.0,63.0,130.0,71.0,81.0,176.0,
2019-20,33,HOU,NBA,C,2.0,0.0,6.0,0.5,0.5,,0.5,,0.5,0.0,0.0,109.0,95.0,,95.0,,89.0,0.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,64.0,52.0,1753.0,0.426,0.49,0.353,0.508,0.752,0.539,0.218,0.466,94.0,100.0,100.0,101.0,100.0,100.0,80.0,164.0,
,,,,,,,,,,,,,,,,,,,,,,,,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,30.0,26.0,751.0,0.393,0.463,0.327,0.477,0.711,0.507,0.23,0.515,86.0,94.0,92.0,95.0,94.0,93.0,83.0,177.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,23.0,23.0,804.0,0.482,0.538,0.404,0.566,0.75,0.593,0.23,0.416,107.0,111.0,115.0,114.0,100.0,111.0,83.0,156.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,5.0,3.0,119.0,0.237,0.143,0.292,0.329,1.0,0.397,0.211,0.632,51.0,27.0,82.0,63.0,130.0,71.0,81.0,176.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,4.0,0.0,73.0,0.474,0.571,0.2,0.5,,0.5,0.0,0.263,106.0,120.0,57.0,103.0,,95.0,0.0,117.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,2.0,0.0,6.0,0.5,0.5,,0.5,,0.5,0.0,0.0,109.0,95.0,,95.0,,89.0,0.0,0.0,
