Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2018-19,21,LAL,NBA,C,43.0,5.0,446.0,10.1,0.533,0.45,0.31,4.0,15.4,9.8,7.4,1.1,2.4,16.7,21.7,-0.3,0.5,0.2,0.02,-3.9,-0.4,-4.3,-0.3,
2019-20,22,WAS,NBA,C,45.0,5.0,835.0,15.1,0.638,0.301,0.357,7.0,22.2,14.3,9.8,1.6,2.0,17.7,18.6,1.1,0.6,1.7,0.099,-2.0,-0.3,-2.3,-0.1,
2020-21,23,3TM,NBA,C,45.0,24.0,722.0,12.5,0.58,0.397,0.38,3.9,17.7,10.7,9.7,1.7,2.2,13.9,18.1,0.5,0.8,1.2,0.082,-2.7,0.2,-2.6,-0.1,
2020-21,23,WAS,NBA,C,25.0,13.0,375.0,15.4,0.614,0.344,0.426,3.7,16.9,10.3,11.7,2.7,1.8,12.7,18.3,0.5,0.5,1.0,0.134,-1.5,1.3,-0.1,0.2,
2020-21,23,BOS,NBA,C,9.0,1.0,61.0,-1.0,0.37,0.429,0.143,5.4,29.4,17.3,12.4,0.0,1.5,37.7,16.9,-0.2,0.1,-0.2,-0.146,-10.0,-0.3,-10.3,-0.1,
2020-21,23,ORL,NBA,C,11.0,10.0,286.0,11.5,0.563,0.462,0.355,3.9,16.1,9.8,6.3,0.7,2.9,10.8,18.2,0.2,0.2,0.4,0.063,-2.9,-1.2,-4.0,-0.1,
2021-22,24,ORL,NBA,C,63.0,3.0,960.0,18.1,0.623,0.508,0.326,4.6,21.0,12.8,15.4,1.0,1.2,11.0,22.9,1.8,1.0,2.8,0.138,1.5,0.1,1.6,0.9,
2022-23,25,ORL,NBA,C,57.0,18.0,1109.0,17.4,0.63,0.412,0.46,7.0,19.4,13.2,11.5,1.6,1.1,12.5,21.1,2.1,1.3,3.4,0.149,0.4,0.2,0.6,0.7,
2023-24,26,ORL,NBA,C,80.0,1.0,1415.0,20.6,0.676,0.208,0.37,9.6,19.3,14.4,11.2,1.4,1.4,13.1,22.8,3.5,2.0,5.6,0.188,1.7,0.3,2.0,1.4,
2024-25,27,ORL,NBA,C,30.0,1.0,564.0,22.3,0.649,0.301,0.442,7.7,23.1,15.0,13.7,2.1,2.0,14.1,26.8,1.0,1.0,2.0,0.174,2.6,1.4,4.0,0.9,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,363.0,57.0,6051.0,17.3,0.631,0.355,0.381,6.7,19.9,13.2,11.5,1.5,1.6,13.7,21.7,9.8,7.2,16.9,0.134,0.0,0.2,0.2,3.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1367.0,17.3,0.631,0.355,0.381,6.7,19.9,13.2,11.5,1.5,1.6,13.7,21.7,2.2,1.6,3.8,0.134,0.0,0.2,0.2,0.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (5 Yrs),ORL (5 Yrs),ORL (5 Yrs),ORL (5 Yrs),,241.0,33.0,4334.0,18.8,0.643,0.354,0.39,7.2,20.0,13.5,12.2,1.4,1.5,12.5,22.6,8.6,5.5,14.2,0.157,1.1,0.3,1.4,3.7,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,70.0,18.0,1210.0,15.2,0.631,0.314,0.379,6.0,20.6,13.1,10.4,1.9,1.9,16.1,18.5,1.7,1.1,2.8,0.11,-1.9,0.2,-1.6,0.1,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,43.0,5.0,446.0,10.1,0.533,0.45,0.31,4.0,15.4,9.8,7.4,1.1,2.4,16.7,21.7,-0.3,0.5,0.2,0.02,-3.9,-0.4,-4.3,-0.3,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,9.0,1.0,61.0,-1.0,0.37,0.429,0.143,5.4,29.4,17.3,12.4,0.0,1.5,37.7,16.9,-0.2,0.1,-0.2,-0.146,-10.0,-0.3,-10.3,-0.1,
