0
2015-16 NBA 1.7 (10th)
2016-17 NBA 1.3 (19th)
2017-18 NBA 1.4 (11th)
2018-19 NBA 1.6 (9th)
2021-22 NBA 1.1 (16th)
Active 1.2 (18th)
