"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2017-18,22,MIN,NBA,C,5.0,5.0,170.0,0.467,0.51,0.273,0.492,0.739,0.542,0.383,0.183,101.0,100.0,75.0,94.0,96.0,97.0,152.0,54.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,MIN,NBA,C,6.0,6.0,222.0,0.488,0.5,0.455,0.55,0.86,0.642,0.625,0.275,106.0,94.0,129.0,103.0,111.0,113.0,252.0,69.0,
2022-23,27,MIN,NBA,PF,5.0,5.0,180.0,0.457,0.565,0.25,0.5,0.75,0.553,0.4,0.343,96.0,103.0,69.0,92.0,96.0,95.0,150.0,88.0,
2023-24,28,MIN,NBA,PF,16.0,16.0,522.0,0.466,0.523,0.361,0.53,0.855,0.581,0.297,0.358,98.0,96.0,99.0,97.0,109.0,100.0,122.0,91.0,
2024-25,29,NYK,NBA,C,18.0,18.0,639.0,0.488,0.536,0.351,0.533,0.845,0.589,0.34,0.26,104.0,98.0,98.0,98.0,108.0,102.0,140.0,62.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,50.0,50.0,1733.0,0.476,0.528,0.35,0.528,0.831,0.586,0.367,0.294,102.0,98.0,97.0,97.0,107.0,102.0,149.0,74.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),,32.0,32.0,1094.0,0.468,0.523,0.35,0.524,0.824,0.583,0.385,0.317,100.0,97.0,97.0,97.0,106.0,102.0,154.0,81.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,18.0,18.0,639.0,0.488,0.536,0.351,0.533,0.845,0.589,0.34,0.26,104.0,98.0,98.0,98.0,108.0,102.0,140.0,62.0,
