"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2015-16,20.0,MIN,NBA,47:34,14.0,23.0,3.0,5.0,14.0,22.0,11.0,13.0,8.0,18.0,21.0,9.0,3.0,6.0,6.0,6.0,35.0,31.8
2016-17,21.0,MIN,NBA,45:41,17.0,28.0,4.0,10.0,16.0,25.0,17.0,20.0,9.0,20.0,22.0,10.0,2.0,4.0,7.0,5.0,47.0,42.7
2017-18,22.0,MIN,NBA,48:06,19.0,32.0,6.0,8.0,13.0,24.0,12.0,15.0,10.0,21.0,23.0,9.0,4.0,6.0,7.0,6.0,56.0,46.0
2018-19,23.0,MIN,NBA,42:38,15.0,29.0,5.0,9.0,13.0,22.0,13.0,15.0,10.0,19.0,27.0,7.0,4.0,6.0,11.0,6.0,42.0,37.6
2019-20,24.0,MIN,NBA,41:12,16.0,24.0,7.0,15.0,12.0,18.0,11.0,13.0,5.0,15.0,17.0,9.0,4.0,3.0,7.0,5.0,40.0,41.1
2020-21,25.0,MIN,NBA,44:01,15.0,28.0,5.0,12.0,10.0,17.0,13.0,14.0,7.0,15.0,18.0,11.0,3.0,4.0,7.0,6.0,41.0,36.2
2021-22,26.0,MIN,NBA,43:21,19.0,31.0,7.0,11.0,13.0,21.0,15.0,16.0,7.0,15.0,17.0,10.0,4.0,4.0,9.0,6.0,60.0,46.5
2022-23,27.0,MIN,NBA,39:19,11.0,25.0,5.0,11.0,9.0,19.0,8.0,8.0,5.0,13.0,14.0,9.0,2.0,2.0,6.0,6.0,30.0,28.3
2023-24,28.0,MIN,NBA,44:21,21.0,35.0,10.0,16.0,13.0,22.0,10.0,14.0,5.0,12.0,17.0,9.0,3.0,4.0,7.0,6.0,62.0,41.5
2024-25,29.0,NYK,NBA,47:16,18.0,30.0,7.0,12.0,14.0,22.0,10.0,13.0,9.0,19.0,22.0,11.0,3.0,3.0,7.0,6.0,46.0,37.2
2025-26,30.0,NYK,NBA,38:02,13.0,26.0,6.0,14.0,10.0,16.0,10.0,12.0,6.0,17.0,18.0,6.0,3.0,2.0,5.0,5.0,39.0,31.9
Career,,,,48:06,21.0,35.0,10.0,16.0,16.0,25.0,17.0,20.0,10.0,21.0,27.0,11.0,4.0,6.0,11.0,6.0,62.0,46.5
,,,,,,,,,,,,,,,,,,,,,,
9 Seasons,,MIN,NBA,48:06,21.0,35.0,10.0,16.0,16.0,25.0,17.0,20.0,10.0,21.0,27.0,11.0,4.0,6.0,11.0,6.0,62.0,46.5
2 Seasons,,NYK,NBA,47:16,18.0,30.0,7.0,14.0,14.0,22.0,10.0,13.0,9.0,19.0,22.0,11.0,3.0,3.0,7.0,6.0,46.0,37.2
