PLAYER_ID  ,FIRST_NAME ,LAST_NAME      ,cbb_url                                                                   ,Season  ,Team                   ,Conf      ,Class ,Pos ,G    ,GS   ,MP     ,FG    ,FGA   ,FG%   ,3P    ,3PA   ,3P%   ,2P    ,2PA   ,2P%   ,eFG%  ,FT    ,FTA   ,FT%   ,ORB   ,DRB   ,TRB   ,AST   ,STL   ,BLK   ,TOV   ,PF    ,PTS   ,Awards
2679       ,Matt       ,Carroll        ,https://www.sports-reference.com/cbb/players/matt-carroll-1.html          ,2002-03 ,Notre Dame             ,Big East  ,SR    ,G   ,34   ,34   ,1154   ,215   ,487   ,0.441 , 99   ,243   ,0.407 ,116   ,244   ,0.475 ,0.543 ,135   ,160   ,0.844 , 29   ,140   ,169   , 55   , 37   ,  5   , 54   , 75   ,664   ,
12076      ,Ruben      ,Douglas        ,https://www.sports-reference.com/cbb/players/ruben-douglas-1.html         ,2002-03 ,New Mexico             ,MWC       ,SR    ,G   ,28   ,28   , 982   ,218   ,549   ,.397  , 94   ,238   ,.395  ,124   ,311   ,.399  ,.483  ,253   ,301   ,.841  , 52   ,133   ,185   , 58   , 35   ,  8   ,108   , 75   ,783   ,
101248     ,Marlon     ,Parmer         ,https://www.sports-reference.com/cbb/players/marlon-parmer-1.html         ,2001-02 ,New Mexico             ,MWC       ,JR    ,G   ,16   ,13   , 495   , 67   ,162   ,0.414 , 15   , 47   ,0.319 , 52   ,115   ,0.452 ,0.46  , 56   , 94   ,0.596 , 23   , 63   , 86   , 87   , 10   ,  3   , 40   , 30   ,205   ,
12095      ,Stephane   ,Pelle          ,https://www.sports-reference.com/cbb/players/stephane-pelle-1.html        ,2002-03 ,Colorado               ,Big 12    ,SR    ,F   ,32   ,31   , 891   ,143   ,307   ,0.466 ,  0   ,  3   ,0.0   ,143   ,304   ,0.47  ,0.466 , 98   ,123   ,0.797 , 97   ,201   ,298   , 27   , 29   , 33   , 58   , 76   ,384   ,
2632       ,Kirk       ,Penney         ,https://www.sports-reference.com/cbb/players/kirk-penney-1.html           ,2002-03 ,Wisconsin              ,Big Ten   ,SR    ,G   ,32   ,32   ,1119   ,183   ,410   ,0.446 , 62   ,161   ,0.385 ,121   ,249   ,0.486 ,0.522 , 91   ,121   ,0.752 , 19   ,172   ,191   ,100   , 25   ,  5   , 80   , 53   ,519   ,
2694       ,Josh       ,Powell         ,https://www.sports-reference.com/cbb/players/josh-powell-1.html           ,2002-03 ,NC State               ,ACC       ,SO    ,F   ,31   ,31   , 838   ,144   ,252   ,0.571 ,  9   , 24   ,0.375 ,135   ,228   ,0.592 ,0.589 , 88   ,119   ,0.739 , 74   , 89   ,163   , 31   , 19   , 41   , 76   , 88   ,385   ,
12096      ,Hollis     ,Price          ,https://www.sports-reference.com/cbb/players/hollis-price-1.html          ,2002-03 ,Oklahoma               ,Big 12    ,SR    ,G   ,34   ,34   ,1141   ,194   ,428   ,0.453 , 94   ,217   ,0.433 ,100   ,211   ,0.474 ,0.563 ,130   ,140   ,0.929 , 16   , 77   , 93   , 96   , 54   ,  6   , 69   , 65   ,612   ,AA-2
12097      ,Joe        ,Shipp          ,https://www.sports-reference.com/cbb/players/joe-shipp-1.html             ,2002-03 ,California             ,Pac-10    ,SR    ,F   ,31   ,31   ,1098   ,241   ,465   ,0.518 , 40   ,113   ,0.354 ,201   ,352   ,0.571 ,0.561 ,110   ,145   ,0.759 , 60.0 ,130.0 ,190   , 70   , 29   , 21   , 60.0 , 63   ,632   ,
12098      ,Ron        ,Slay           ,https://www.sports-reference.com/cbb/players/ron-slay-1.html              ,2002-03 ,Tennessee              ,SEC       ,SR    ,F   ,29   ,29   , 991   ,211   ,434   ,0.486 , 43   ,115   ,0.374 ,168   ,319   ,0.527 ,0.536 ,151   ,193   ,0.782 , 45   ,181   ,226   , 61   , 21   ,  4   ,108   , 86   ,616   ,
2604       ,Theron     ,Smith          ,https://www.sports-reference.com/cbb/players/theron-smith-1.html          ,2002-03 ,Ball State             ,MAC       ,SR    ,F   , 3   , 3   , 100   , 13   , 36   ,0.361 ,  2   , 11   ,0.182 , 11   , 25   ,0.44  ,0.389 , 18   , 24   ,0.75  ,  7   , 13   , 20   ,  5   ,  1   ,  0   , 11   ,  7   , 46   ,
12099      ,Marvin     ,Stone          ,https://www.sports-reference.com/cbb/players/marvin-stone-1.html          ,2002-03 ,Louisville             ,CUSA      ,SR    ,C   ,24.0 ,23.0 , 639.0 , 88.0 ,170.0 ,0.518 ,  1.0 ,  3.0 ,0.333 , 87.0 ,167.0 ,0.521 ,0.521 , 69.0 ,115.0 ,0.6   , 62.0 ,108.0 ,170.0 , 34.0 , 10.0 , 36.0 , 45.0 , 76.0 ,246.0 ,
12102      ,Wesley     ,Wilson         ,https://www.sports-reference.com/cbb/players/wesley-wilson-1.html         ,2002-03 ,Georgetown             ,Big East  ,JR    ,C   ,17   ,17   , 270   , 46   , 98   ,0.469 ,  0   ,  1   ,0.0   , 46   , 97   ,0.474 ,0.469 , 20   , 35   ,0.571 , 27   , 56   , 83   ,  6   ,  4   , 30   , 29   , 40   ,112   ,
12093      ,Uche       ,Nsonwu-Amadi   ,https://www.sports-reference.com/cbb/players/uche-nsonwu-amadi-1.html     ,2002-03 ,Wyoming                ,MWC       ,SR    ,C   ,27   ,27   , 878   ,145   ,275   ,0.527 ,  0   ,  0   ,      ,145   ,275   ,0.527 ,0.527 , 93   ,145   ,0.641 , 55   ,204   ,259   , 34   , 17   , 31   , 52   , 65   ,383   ,
12081      ,Trevor     ,Harvey         ,https://www.sports-reference.com/cbb/players/trevor-harvey-1.html         ,2002-03 ,Florida State          ,ACC       ,SR    ,C   ,29   ,26   , 533   , 95   ,161   ,0.59  ,  0   ,  0   ,      , 95   ,161   ,0.59  ,0.59  , 53   , 92   ,0.576 , 59   , 88   ,147   , 13   , 33   , 34   , 35   , 69   ,243   ,
2658       ,Chris      ,Marcus         ,https://www.sports-reference.com/cbb/players/chris-marcus-1.html          ,2002-03 ,Western Kentucky       ,Sun Belt  ,SR    ,C   , 4   , 0   ,  39   ,  5   ,  9   ,0.556 ,  0   ,  0   ,      ,  5   ,  9   ,0.556 ,0.556 ,  2   ,  2   ,1.0   ,  3   ,  9   , 12   ,  1   ,  0   ,  2   ,  1   ,  8   , 12   ,
12087      ,Jason      ,Keep           ,https://www.sports-reference.com/cbb/players/jason-keep-1.html            ,2002-03 ,San Diego              ,WCC       ,SR    ,C   ,30   ,28   , 792   ,195   ,323   ,.604  ,  1   ,  2   ,.500  ,194   ,321   ,.604  ,.605  ,149   ,265   ,.562  , 89   ,185   ,274   , 34   , 17   , 36   ,105   ,110   ,540   ,
12088      ,Bernard    ,King           ,https://www.sports-reference.com/cbb/players/bernard-king-1.html          ,1976-77 ,Tennessee              ,SEC       ,JR    ,F   ,26   ,     ,       ,278   ,481   ,0.578 ,      ,      ,      ,278   ,481   ,      ,      ,116   ,163   ,0.712 ,      ,      ,371   , 82   ,      ,      ,      , 95   ,672   ,AA-1
2688       ,Brandin    ,Knight         ,https://www.sports-reference.com/cbb/players/brandin-knight-1.html        ,2002-03 ,Pittsburgh             ,Big East  ,SR    ,G   ,33   ,33   ,1087   ,122   ,332   ,0.367 , 57   ,185   ,0.308 , 65   ,147   ,0.442 ,0.453 , 69   ,120   ,0.575 , 21   , 96   ,117   ,209   , 70   , 13   ,101   , 76   ,370   ,
12089      ,Donald     ,Little         ,https://www.sports-reference.com/cbb/players/donald-little-1.html         ,2001-02 ,Cincinnati             ,CUSA      ,JR    ,C   ,35   ,33   , 847   , 89   ,176   ,0.506 ,  0   ,  0   ,      , 89   ,176   ,0.506 ,0.506 , 72   ,134   ,0.537 , 67.0 ,174.0 ,241   , 21   ,  8   , 60   , 63   ,107.0 ,250   ,
12092      ,Jeff       ,Newton         ,https://www.sports-reference.com/cbb/players/jeff-newton-1.html           ,2002-03 ,Indiana                ,Big Ten   ,SR    ,F   ,34   ,34   ,1136   ,171   ,396   ,0.432 , 11   , 37   ,0.297 ,160   ,359   ,0.446 ,0.446 ,154   ,206   ,0.748 , 74   ,206   ,280   , 69   , 23   , 52   , 77   , 98   ,507   ,
12090      ,Chris      ,Massie         ,https://www.sports-reference.com/cbb/players/chris-massie-1.html          ,2002-03 ,Memphis                ,CUSA      ,SR    ,C   ,23   ,22   , 688   ,151   ,251   ,0.602 ,  0   ,  1   ,0.0   ,151   ,250   ,0.604 ,0.602 , 82   ,126   ,0.651 , 96   ,153   ,249   , 35   , 14   , 12   , 62   , 64   ,384   ,
12091      ,Will       ,McDonald       ,https://www.sports-reference.com/cbb/players/will-mcdonald-1.html         ,2002-03 ,South Florida          ,CUSA      ,SR    ,C   ,28   ,28   , 823   ,169   ,337   ,0.501 ,  1   ,  4   ,0.25  ,168   ,333   ,0.505 ,0.503 ,107   ,165   ,0.648 , 67   ,160   ,227   , 31   , 31   , 25   , 94   , 89   ,446   ,
12000      ,Bryant     ,Matthews       ,https://www.sports-reference.com/cbb/players/bryant-matthews-1.html       ,2003-04 ,Virginia Tech          ,Big East  ,SR    ,F   ,29   ,29   ,1028   ,219   ,463   ,0.473 , 31   , 86   ,0.36  ,188   ,377   ,0.499 ,0.506 ,172   ,259   ,0.664 ,127   ,132   ,259   , 43   , 72   , 24   , 87   ,106   ,641   ,
12180      ,Martin     ,Iti            ,https://www.sports-reference.com/cbb/players/martin-iti-1.html            ,2007-08 ,New Mexico State       ,WAC       ,SR    ,C   ,35   ,14   , 543   , 74   ,146   ,.507  ,  0   ,  2   ,.000  , 74   ,144   ,.514  ,.507  , 50   ,103   ,.485  , 71   ,105   ,176   , 10   ,  7   , 42   , 49   , 87   ,198   ,
2865       ,Arthur     ,Johnson        ,https://www.sports-reference.com/cbb/players/arthur-johnson-1.html        ,2003-04 ,Missouri               ,Big 12    ,SR    ,C   ,30   ,29   , 950   ,193   ,352   ,0.548 ,  0   ,  1   ,0.0   ,193   ,351   ,0.55  ,0.548 ,105   ,163   ,0.644 , 83   ,141   ,224   , 32   , 31   , 48   , 62   , 86   ,491   ,
12182      ,Herve      ,Lamizana       ,https://www.sports-reference.com/cbb/players/herve-lamizana-1.html        ,2003-04 ,Rutgers                ,Big East  ,SR    ,F   ,33   ,33   ,1022   ,156   ,393   ,0.397 , 26   , 92   ,0.283 ,130   ,301   ,0.432 ,0.43  ,103   ,147   ,0.701 , 59   ,193   ,252   , 61   , 31   ,102   , 91   ,109   ,441   ,
12002      ,James      ,Moore          ,https://www.sports-reference.com/cbb/players/james-moore-1.html           ,2003-04 ,New Mexico State       ,Sun Belt  ,SR    ,F   ,27   ,27   , 841   ,144   ,269   ,0.535 ,  0   ,  7   ,0.0   ,144   ,262   ,0.55  ,0.535 ,128   ,153   ,0.837 , 69   ,109   ,178   , 42   , 50   , 55   , 61   , 82   ,416   ,
12003      ,Marcus     ,Moore          ,https://www.sports-reference.com/cbb/players/marcus-moore-1.html          ,2003-04 ,Central Michigan       ,MAC       ,SO    ,F   ,10   , 6   ,  90   , 12   , 22   ,0.545 ,  1   ,  2   ,0.5   , 11   , 20   ,0.55  ,0.568 ,  8   , 12   ,0.667 ,  9   , 16   , 25   ,  3   ,  3   ,  2   ,  8   , 14   , 33   ,
12184      ,Jaime      ,Lloreda        ,https://www.sports-reference.com/cbb/players/jaime-lloreda-1.html         ,2003-04 ,Louisiana State        ,SEC       ,SR    ,F   ,22   ,21   , 759   ,140   ,241   ,0.581 ,  0   ,  4   ,0.0   ,140   ,237   ,0.591 ,0.581 , 92   ,170   ,0.541 , 97   ,159   ,256   , 31   , 12   , 28   , 74   , 61   ,372   ,
12001      ,Marcus     ,Melvin         ,https://www.sports-reference.com/cbb/players/marcus-melvin-1.html         ,2003-04 ,NC State               ,ACC       ,SR    ,F   ,31   ,31   ,1053   ,148   ,331   ,0.447 , 59   ,164   ,0.36  , 89   ,167   ,0.533 ,0.536 , 87   ,107   ,0.813 , 65   ,186   ,251   , 60   , 19   , 23   , 71   , 79   ,442   ,
12007      ,Dylan      ,Page           ,https://www.sports-reference.com/cbb/players/dylan-page-1.html            ,2003-04 ,Milwaukee              ,Horizon   ,SR    ,F   ,31   ,31   , 977   ,227   ,448   ,0.507 , 59   ,146   ,0.404 ,168   ,302   ,0.556 ,0.573 ,134   ,173   ,0.775 , 38   ,166   ,204   , 38   , 14   , 37   , 71   , 71   ,647   ,
12004      ,Michel     ,Morandais      ,https://www.sports-reference.com/cbb/players/michel-morandais-1.html      ,2003-04 ,Colorado               ,Big 12    ,SR    ,G   ,29   ,28   , 962   ,154   ,379   ,0.406 , 58   ,157   ,0.369 , 96   ,222   ,0.432 ,0.483 ,101   ,118   ,0.856 , 26   ,102   ,128   , 90   , 27   , 17   , 98   , 61   ,467   ,
12179      ,Rolando    ,Howell         ,https://www.sports-reference.com/cbb/players/rolando-howell-1.html        ,2003-04 ,South Carolina         ,SEC       ,SR    ,F   ,16   , 7   , 364   , 50   , 92   ,0.543 ,  0   ,  0   ,      , 50   , 92   ,0.543 ,0.543 , 44   , 57   ,0.772 , 28   , 58   , 86   , 16   , 13   , 17   , 22   , 44   ,144   ,
12294      ,Rashad     ,Wright         ,https://www.sports-reference.com/cbb/players/rashad-wright-1.html         ,2003-04 ,Georgia                ,SEC       ,SR    ,G   ,29   ,29   ,1077   ,134   ,316   ,0.424 , 67   ,169   ,0.396 , 67   ,147   ,0.456 ,0.53  , 82   ,120   ,0.683 , 12   , 73   , 85   , 88   , 53   , 13   , 63   , 53   ,417   ,
12293      ,Nate       ,Williams       ,https://www.sports-reference.com/cbb/players/nate-williams-1.html         ,2003-04 ,Georgia State          ,A-Sun     ,SR    ,F   ,22   ,17   , 639   ,120   ,217   ,0.553 ,  1   ,  2   ,0.5   ,119   ,215   ,0.553 ,0.555 , 82   , 95   ,0.863 , 43   ,110   ,153   , 43   , 13   , 35   , 57   , 61   ,323   ,
12292      ,Mike       ,Williams       ,https://www.sports-reference.com/cbb/players/mike-williams-1.html         ,1985-86 ,Bradley                ,MVC       ,SR    ,F   ,35   ,35   ,1065   ,199   ,326   ,.610  ,      ,      ,      ,199   ,326   ,      ,      , 92   ,164   ,.561  ,      ,      ,250   , 33   , 26   , 36   , 85   ,107   ,490   ,
2863       ,Damien     ,Wilkins        ,https://www.sports-reference.com/cbb/players/damien-wilkins-1.html        ,2003-04 ,Georgia                ,SEC       ,SR    ,F   ,30   ,30   ,1056   ,117   ,288   ,.406  , 27   , 84   ,.321  , 90   ,204   ,.441  ,.453  ,118   ,150   ,.787  , 60   ,102   ,162   , 88   , 44   , 11   , 75   , 76   ,379   ,
12015      ,Blake      ,Stepp          ,https://www.sports-reference.com/cbb/players/blake-stepp-1.html           ,2003-04 ,Gonzaga                ,WCC       ,SR    ,G   ,31   ,31   ,1065   ,143   ,332   ,0.431 , 79   ,210   ,0.376 , 64   ,122   ,0.525 ,0.55  , 88   ,106   ,0.83  , 26   ,116   ,142   ,207   , 36   ,  4   , 93   , 58   ,453   ,AA-2
12011      ,Aerick     ,Sanders        ,https://www.sports-reference.com/cbb/players/aerick-sanders-1.html        ,2003-04 ,San Diego State        ,MWC       ,SR    ,F   ,30   ,30   ,1025   ,200   ,361   ,0.554 ,  0   ,  1   ,0.0   ,200   ,360   ,0.556 ,0.554 , 82   ,116   ,0.707 ,142   ,153   ,295   , 31   , 34   , 36   , 49   , 94   ,482   ,
2876       ,Jared      ,Reiner         ,https://www.sports-reference.com/cbb/players/jared-reiner-1.html          ,2003-04 ,Iowa                   ,Big Ten   ,SR    ,C   ,13   ,12   , 306   , 43   , 96   ,0.448 ,  0   ,  0   ,      , 43   , 96   ,0.448 ,0.448 , 51   , 76   ,0.671 , 29   , 64   , 93   , 20   ,  7   , 11   , 32   , 42   ,137   ,
12008      ,Rickey     ,Paulding       ,https://www.sports-reference.com/cbb/players/rickey-paulding-1.html       ,2003-04 ,Missouri               ,Big 12    ,SR    ,G   ,30   ,30   ,1051   ,144   ,363   ,0.397 , 54   ,158   ,0.342 , 90   ,205   ,0.439 ,0.471 ,111   ,141   ,0.787 , 56   , 73   ,129   , 84   , 31   , 12   , 78   , 58   ,453   ,
2857       ,Andre      ,Barrett        ,https://www.sports-reference.com/cbb/players/andre-barrett-1.html         ,2003-04 ,Seton Hall             ,Big East  ,SR    ,G   ,31   ,31   ,1119   ,187   ,411   ,0.455 , 73   ,190   ,0.384 ,114   ,221   ,0.516 ,0.544 , 89   ,117   ,0.761 , 27   , 93   ,120   ,183   , 44   ,  3   , 82   , 62   ,536   ,
2800       ,Tony       ,Bobbitt        ,https://www.sports-reference.com/cbb/players/tony-bobbitt-1.html          ,2003-04 ,Cincinnati             ,CUSA      ,SR    ,G   ,32   , 1   , 717   ,150   ,330   ,0.455 , 85   ,212   ,0.401 , 65   ,118   ,0.551 ,0.583 , 43   , 51   ,0.843 , 13   , 95   ,108   , 60   , 48   ,  3   , 35   , 95   ,428   ,
12173      ,Brian      ,Boddicker      ,https://www.sports-reference.com/cbb/players/brian-boddicker-1.html       ,2003-04 ,Texas                  ,Big 12    ,SR    ,F   ,33   , 3   , 714   , 84   ,187   ,0.449 , 47   ,105   ,0.448 , 37   , 82   ,0.451 ,0.575 , 51   , 66   ,0.773 , 59   ,100   ,159   , 18   , 13   ,  8   , 31   , 83   ,266   ,
12174      ,Tim        ,Bowers         ,https://www.sports-reference.com/cbb/players/tim-bowers-1.html            ,1980-81 ,Southeastern Louisiana ,Ind       ,SO    ,G   ,18   ,     ,       , 10   , 27   ,0.37  ,      ,      ,      , 10   , 27   ,      ,      ,  5   ,  8   ,0.625 ,      ,      ,  7   ,  3   ,      ,      ,      , 18   , 25   ,
2810       ,Andre      ,Brown          ,https://www.sports-reference.com/cbb/players/andre-brown-1.html           ,2003-04 ,DePaul                 ,CUSA      ,SR    ,F   ,23   ,23   , 741   ,122   ,214   ,0.57  ,  0   ,  0   ,      ,122   ,214   ,0.57  ,0.57  , 66   ,137   ,0.482 , 85   ,127   ,212   ,  8   , 14   , 18   , 39   , 55   ,310   ,
2866       ,Jackie     ,Butler         ,https://www.sports-reference.com/cbb/players/jackie-butler-1.html         ,1998-99 ,Delaware State         ,MEAC      ,SO    ,G   , 2   ,     ,       ,  1   ,  7   ,0.143 ,  1   ,  5   ,0.2   ,  0   ,  2   ,0.0   ,0.214 ,  0   ,  1   ,0.0   ,      ,      ,  3   ,  5   ,  1   ,  0   ,      ,      ,  3   ,
12178      ,Chris      ,Garnett        ,https://www.sports-reference.com/cbb/players/chris-garnett-1.html         ,2001-02 ,West Virginia          ,Big East  ,SO    ,C   ,24   , 1   , 229   , 17   , 35   ,.486  ,  0   ,  0   ,      , 17   , 35   ,.486  ,.486  , 10   , 24   ,.417  , 21   , 35   , 56   ,  9   ,  4   ,  7   , 21   , 37   , 44   ,
12176      ,Ales       ,Chan           ,https://www.sports-reference.com/cbb/players/ales-chan-1.html             ,2001-02 ,West Virginia          ,Big East  ,JR    ,C   ,20   , 0   , 150   , 12   , 29   ,0.414 ,  0   ,  0   ,      , 12   , 29   ,0.414 ,0.414 ,  8   , 11   ,0.727 , 18   , 20   , 38   ,  1   ,  1   ,  5   ,  7   , 27   , 32   ,
2824       ,Desmon     ,Farmer         ,https://www.sports-reference.com/cbb/players/desmon-farmer-1.html         ,2003-04 ,Southern California    ,Pac-10    ,SR    ,G   ,28   ,27   , 987   ,170   ,437   ,0.389 , 83   ,249   ,0.333 , 87   ,188   ,0.463 ,0.484 ,121   ,159   ,0.761 , 36   , 92   ,128   , 51   , 34   ,  4   , 72   , 79   ,544   ,
2823       ,John       ,Edwards        ,https://www.sports-reference.com/cbb/players/john-edwards-1.html          ,2003-04 ,Kent State             ,MAC       ,SR    ,C   ,31   ,31   , 809   ,162   ,306   ,0.529 ,  0   ,  0   ,      ,162   ,306   ,0.529 ,0.529 , 84   ,126   ,0.667 , 65   ,142   ,207   , 13   , 12   , 81   , 64   , 96   ,408   ,
12177      ,Marcus     ,Douthit        ,https://www.sports-reference.com/cbb/players/marcus-douthit-1.html        ,2003-04 ,Providence             ,Big East  ,SR    ,C   ,29   ,29   , 861   , 82   ,184   ,0.446 ,  0   ,  0   ,      , 82   ,184   ,0.446 ,0.446 , 63   , 82   ,0.768 , 50   ,120   ,170   , 64   , 45   , 92   , 76   , 87   ,227   ,
2845       ,Erik       ,Daniels        ,https://www.sports-reference.com/cbb/players/erik-daniels-1.html          ,2003-04 ,Kentucky               ,SEC       ,SR    ,F   ,32   ,32   , 959   ,201   ,346   ,0.581 ,  7   , 23   ,0.304 ,194   ,323   ,0.601 ,0.591 , 56   , 89   ,0.629 , 74   ,121   ,195   , 90   , 34   , 15   , 66   , 93   ,465   ,
200555     ,TJ         ,Cummings       ,https://www.sports-reference.com/cbb/players/tj-cummings-1.html           ,2003-04 ,UCLA                   ,Pac-10    ,SR    ,F   ,24   ,23   , 713   ,128   ,232   ,0.552 ,  7   , 20   ,0.35  ,121   ,212   ,0.571 ,0.567 , 44   , 51   ,0.863 , 49   ,112   ,161   , 28   ,  3   ,  5   , 42   , 68   ,307   ,
12114      ,David      ,Lucas          ,https://www.sports-reference.com/cbb/players/david-lucas-1.html           ,2004-05 ,Oregon State           ,Pac-10    ,SR    ,F   ,22   ,19   , 653   ,163   ,300   ,0.543 ,  0   ,  1   ,0.0   ,163   ,299   ,0.545 ,0.543 , 82   ,103   ,0.796 , 72   , 82   ,154   , 17   , 19   , 20   , 59   , 59   ,408   ,
101185     ,Rawle      ,Marshall       ,https://www.sports-reference.com/cbb/players/rawle-marshall-1.html        ,2004-05 ,Oakland                ,Mid-Cont  ,SR    ,G   ,32   ,31   ,1157   ,210   ,477   ,.440  , 39   ,132   ,.295  ,171   ,345   ,.496  ,.481  ,177   ,242   ,.731  , 85   ,161   ,246   , 70   , 59   , 40   ,102   , 75   ,636   ,
101223     ,Aaron      ,Miles          ,https://www.sports-reference.com/cbb/players/aaron-miles-1.html           ,2004-05 ,Kansas                 ,Big 12    ,SR    ,G   ,30   ,30   , 992   , 86   ,188   ,0.457 , 40   , 80   ,0.5   , 46   ,108   ,0.426 ,0.564 , 67   , 85   ,0.788 , 18   , 88   ,106   ,216   , 50   , 10   , 92   , 57   ,279   ,
200829     ,Ivan       ,McFarlin       ,https://www.sports-reference.com/cbb/players/ivan-mcfarlin-1.html         ,2004-05 ,Oklahoma State         ,Big 12    ,SR    ,F   ,33   ,33   ,1013   ,157   ,267   ,0.588 ,  2   ,  2   ,1.0   ,155   ,265   ,0.585 ,0.592 , 95   ,126   ,0.754 ,102   ,143   ,245   , 53   , 44   , 37   , 66   ,103   ,411   ,
12115      ,Juan       ,Mendez         ,https://www.sports-reference.com/cbb/players/juan-mendez-1.html           ,2004-05 ,Niagara                ,MAAC      ,SR    ,F   ,30   ,30   ,1034   ,221   ,469   ,0.471 , 39   ,128   ,0.305 ,182   ,341   ,0.534 ,0.513 ,224   ,275   ,0.815 ,102   ,217   ,319   , 39   , 37   , 63   , 69   , 93   ,705   ,
101247     ,Keith      ,Langford       ,https://www.sports-reference.com/cbb/players/keith-langford-1.html        ,2004-05 ,Kansas                 ,Big 12    ,SR    ,G   ,28   ,27   , 867   ,145   ,312   ,0.465 , 31   , 88   ,0.352 ,114   ,224   ,0.509 ,0.514 , 83   ,138   ,0.601 , 37   , 75   ,112   , 79   , 26   ,  6   , 55   , 51   ,404   ,
12112      ,Jared      ,Homan          ,https://www.sports-reference.com/cbb/players/jared-homan-1.html           ,2004-05 ,Iowa State             ,Big 12    ,SR    ,C   ,31   ,31   ,1124   ,159   ,370   ,0.43  ,  1   , 10   ,0.1   ,158   ,360   ,0.439 ,0.431 ,102   ,146   ,0.699 , 90   ,180   ,270   , 33   , 26   , 64   , 61   , 86   ,421   ,
201318     ,Jason      ,Klotz          ,https://www.sports-reference.com/cbb/players/jason-klotz-1.html           ,2004-05 ,Texas                  ,Big 12    ,SR    ,C   ,30   ,16   , 868   ,144   ,304   ,0.474 ,  3   , 16   ,0.188 ,141   ,288   ,0.49  ,0.479 , 44   , 65   ,0.677 , 67.0 ,106.0 ,173   , 29   , 11   , 33   , 40   , 90   ,335   ,
12113      ,Mindaugas  ,Katelynas      ,https://www.sports-reference.com/cbb/players/mindaugas-katelynas-1.html   ,2004-05 ,Chattanooga            ,Southern  ,SR    ,F   ,31   ,31   , 831   ,135   ,247   ,0.547 , 19   , 45   ,0.422 ,116   ,202   ,0.574 ,0.585 , 77   ,123   ,0.626 , 83   ,192   ,275   , 45   , 23   , 10   , 71   , 82   ,366   ,
101204     ,Dwayne     ,Jones          ,https://www.sports-reference.com/cbb/players/dwayne-jones-1.html          ,2004-05 ,Saint Joseph's         ,A-10      ,JR    ,C   ,36   ,36   ,1254   ,115   ,227   ,0.507 ,  0   ,  0   ,      ,115   ,227   ,0.507 ,0.507 ,133   ,248   ,0.536 ,156   ,262   ,418   , 31   , 13   ,109   , 75   , 85   ,363   ,
12116      ,Ellis      ,Myles          ,https://www.sports-reference.com/cbb/players/ellis-myles-1.html           ,2004-05 ,Louisville             ,CUSA      ,SR    ,F   ,37.0 ,37.0 ,1125.0 ,123.0 ,243.0 ,0.506 ,  0.0 ,  5.0 ,0.0   ,123.0 ,238.0 ,0.517 ,0.506 ,137.0 ,240.0 ,0.571 ,129.0 ,212.0 ,341.0 ,124.0 , 50.0 , 31.0 ,112.0 ,114.0 ,383.0 ,
-1         ,Carl       ,Krauser        ,https://www.sports-reference.com/cbb/players/carl-krauser-1.html          ,2005-06 ,Pittsburgh             ,Big East  ,SR    ,G   ,33   ,33   ,1054   ,157   ,391   ,0.402 , 67   ,182   ,0.368 , 90   ,209   ,0.431 ,0.487 ,113   ,155   ,0.729 , 26   ,115   ,141   ,160   , 53   ,  0   ,103   , 92   ,494   ,
12117      ,Larry      ,O'Bannon       ,https://www.sports-reference.com/cbb/players/larry-obannon-1.html         ,2004-05 ,Louisville             ,CUSA      ,SR    ,F   ,38   ,38   ,1114   ,179   ,365   ,0.49  , 85   ,200   ,0.425 , 94   ,165   ,0.57  ,0.607 ,133   ,157   ,0.847 , 26   ,106   ,132   , 75   , 34   ,  9   , 64   , 82   ,576   ,
12119      ,Omar       ,Thomas         ,https://www.sports-reference.com/cbb/players/omar-thomas-1.html           ,2004-05 ,UTEP                   ,WAC       ,SR    ,F   ,35   ,34   ,1124   ,248   ,484   ,0.512 , 13   , 32   ,0.406 ,235   ,452   ,0.52  ,0.526 ,207   ,245   ,0.845 , 82   ,151   ,233   , 51   , 57   , 12   , 57   , 78   ,716   ,
101214     ,Jawad      ,Williams       ,https://www.sports-reference.com/cbb/players/jawad-williams-1.html        ,2004-05 ,North Carolina         ,ACC       ,SR    ,F   ,37   ,37   , 888   ,178   ,329   ,0.541 , 40   ,105   ,0.381 ,138   ,224   ,0.616 ,0.602 , 87   ,107   ,0.813 , 54   , 94   ,148   , 51   , 25   , 20   , 54   , 63   ,483   ,
12122      ,Chris      ,Thomas         ,https://www.sports-reference.com/cbb/players/chris-thomas-1.html          ,2003-04 ,Florida Atlantic       ,A-Sun     ,SR    ,G   , 2   , 0   ,   9   ,  0   ,  2   ,0.0   ,  0   ,  1   ,0.0   ,  0   ,  1   ,0.0   ,0.0   ,  0   ,  0   ,      ,  1   ,  2   ,  3   ,  0   ,  0   ,  0   ,  1   ,  2   ,  0   ,
12121      ,David      ,Simon          ,https://www.sports-reference.com/cbb/players/david-simon-1.html           ,2004-05 ,IPFW                   ,Ind       ,SR    ,C   ,25   ,23   , 802   ,157   ,300   ,0.523 ,  1   , 13   ,0.077 ,156   ,287   ,0.544 ,0.525 ,100   ,158   ,0.633 , 59   ,114   ,173   , 50   , 20   , 48   , 65   , 86   ,415   ,
