Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2024-25,19,LAC,NBA,SG,3,0,13,5.5,8.3,0.667,2.8,5.5,0.5,2.8,2.8,1.0,0.833,0.0,0.0,0.0,5.5,5.5,0.0,2.8,0.0,2.8,0.0,13.8,
1 Yr,1 Yr,1 Yr,1 Yr,,3,0,13,5.5,8.3,0.667,2.8,5.5,0.5,2.8,2.8,1.0,0.833,0.0,0.0,0.0,5.5,5.5,0.0,2.8,0.0,2.8,0.0,13.8,
