Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2024-25,19,LAC,NBA,SG,3,0,13,8.0,12.0,0.667,4.0,8.0,0.5,4.0,4.0,1.0,0.833,0.0,0.0,0.0,8.0,8.0,0.0,4.0,0.0,4.0,0.0,20.0,105,111,
1 Yr,1 Yr,1 Yr,1 Yr,,3,0,13,8.0,12.0,0.667,4.0,8.0,0.5,4.0,4.0,1.0,0.833,0.0,0.0,0.0,8.0,8.0,0.0,4.0,0.0,4.0,0.0,20.0,105,111,
