Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2012-13,20,TOR,NBA,C,62,57,1482,7.3,13.1,.557,0.0,0.0,,7.3,13.1,.557,.557,5.2,6.6,.789,4.3,9.0,13.3,1.6,0.6,2.8,3.4,6.7,19.9,113,106,ROY-9
2013-14,21,TOR,NBA,C,81,81,2282,8.2,15.5,.531,0.0,0.0,.000,8.2,15.5,.532,.531,4.5,6.0,.762,5.2,11.2,16.4,1.3,0.5,1.6,3.1,5.7,21.0,112,104,
2014-15,22,TOR,NBA,C,80,80,2096,9.2,16.1,.572,0.0,0.0,.000,9.2,16.1,.573,.572,5.4,6.8,.786,5.3,11.8,17.1,1.0,0.8,2.3,2.7,5.5,23.8,121,105,
2015-16,23,TOR,NBA,C,60,59,1557,10.1,17.8,.565,0.0,0.0,,10.1,17.8,.565,.565,5.4,7.1,.761,6.1,12.0,18.2,1.4,0.8,2.7,2.8,5.2,25.5,120,102,
2016-17,24,TOR,NBA,C,80,80,2066,9.6,17.2,.557,0.0,0.0,.500,9.6,17.2,.557,.558,4.3,5.3,.811,5.5,13.1,18.6,1.4,0.9,1.5,2.6,5.3,23.5,120,105,
2017-18,25,TOR,NBA,C,77,77,1727,11.1,19.6,.568,0.9,2.1,.405,10.3,17.5,.587,.590,4.9,6.0,.806,5.2,13.6,18.8,2.3,0.8,2.0,3.3,5.5,28.0,120,103,
2018-19,26,2TM,NBA,C,49,27,1091,13.5,24.0,.559,0.6,2.1,.292,12.8,21.9,.586,.572,6.6,8.3,.795,4.7,14.0,18.7,3.1,0.8,2.4,4.0,6.5,34.1,114,104,
2018-19,26,TOR,NBA,C,30,10,564,12.7,22.0,.575,0.8,2.5,.300,11.9,19.5,.611,.593,6.5,8.0,.819,4.6,13.8,18.4,2.5,1.1,2.0,3.3,7.0,32.6,121,103,
2018-19,26,MEM,NBA,C,19,17,527,14.3,26.3,.545,0.5,1.7,.278,13.9,24.6,.563,.554,6.6,8.6,.769,4.9,14.2,19.1,3.9,0.6,2.8,4.8,6.0,35.7,109,105,
2019-20,27,MEM,NBA,C,70,70,1845,10.9,18.7,.585,0.8,2.3,.352,10.1,16.4,.617,.606,3.7,5.1,.740,5.4,14.6,19.9,3.3,0.8,1.9,3.2,4.7,26.4,120,107,
2020-21,28,MEM,NBA,C,62,61,1755,12.0,20.2,.592,0.6,1.6,.368,11.4,18.7,.611,.606,4.3,5.5,.773,6.9,14.2,21.1,3.1,1.0,1.6,2.7,4.9,28.8,126,108,
2021-22,29,NOP,NBA,C,74,74,2240,11.2,20.7,.544,1.3,3.5,.361,10.0,17.2,.581,.574,5.2,6.4,.820,5.0,13.6,18.6,4.2,0.9,1.3,3.9,5.4,29.0,118,111,
2022-23,30,NOP,NBA,C,79,79,1968,11.0,20.1,.547,0.9,2.7,.349,10.0,17.4,.577,.570,4.6,5.5,.826,5.5,14.3,19.8,3.4,0.5,1.3,3.9,6.0,27.5,116,110,
2023-24,31,NOP,NBA,C,82,82,1925,10.2,18.3,.559,0.9,3.1,.308,9.3,15.3,.609,.585,4.1,5.2,.785,4.7,13.6,18.4,4.4,0.8,1.7,2.8,5.6,25.5,123,110,
