"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2012-13,21,HOU,NBA,WC1,OKC,L (2-4),2.0,17.5,4.0,7.5,0.5,0.0,0.5,4.0,10.0,0.4,0.0,2.0,0.0,4.0,8.0,0.5,0.4,0.0,3.0,0.0,5.0,10.0,15.0,1.0,0.0,1.0,1.0,2.0,8.0,
2013-14,22,HOU,NBA,WC1,POR,L (2-4),6.0,23.0,7.7,6.2,1.3,0.8,0.5,20.0,39.0,0.513,0.0,1.0,0.0,20.0,38.0,0.526,0.513,6.0,12.0,0.5,17.0,20.0,37.0,8.0,5.0,3.0,2.0,13.0,46.0,
2014-15,23,HOU,NBA,WC1,DAL,W (4-1),5.0,25.4,12.8,6.4,1.4,0.6,0.0,22.0,53.0,0.415,1.0,7.0,0.143,21.0,46.0,0.457,0.425,19.0,29.0,0.655,11.0,21.0,32.0,7.0,3.0,0.0,3.0,10.0,64.0,
2014-15,23,HOU,NBA,WCS,LAC,W (4-3),7.0,23.0,10.3,4.6,0.9,0.4,0.7,29.0,64.0,0.453,1.0,6.0,0.167,28.0,58.0,0.483,0.461,13.0,18.0,0.722,12.0,20.0,32.0,6.0,3.0,5.0,8.0,15.0,72.0,
2014-15,23,HOU,NBA,WCF,GSW,L (1-4),5.0,22.4,7.4,3.4,0.8,0.4,1.4,16.0,42.0,0.381,1.0,6.0,0.167,15.0,36.0,0.417,0.393,4.0,7.0,0.571,6.0,11.0,17.0,4.0,2.0,7.0,5.0,6.0,37.0,
3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),2-3,25.0,22.9,9.1,5.3,1.0,0.5,0.6,91.0,208.0,0.438,3.0,22.0,0.136,88.0,186.0,0.473,0.445,42.0,69.0,0.609,51.0,82.0,133.0,26.0,13.0,16.0,19.0,46.0,227.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),1-2,13.0,23.1,9.1,6.5,1.2,0.6,0.3,46.0,102.0,0.451,1.0,10.0,0.1,45.0,92.0,0.489,0.456,25.0,44.0,0.568,33.0,51.0,84.0,16.0,8.0,4.0,6.0,25.0,118.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,7.0,23.0,10.3,4.6,0.9,0.4,0.7,29.0,64.0,0.453,1.0,6.0,0.167,28.0,58.0,0.483,0.461,13.0,18.0,0.722,12.0,20.0,32.0,6.0,3.0,5.0,8.0,15.0,72.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,5.0,22.4,7.4,3.4,0.8,0.4,1.4,16.0,42.0,0.381,1.0,6.0,0.167,15.0,36.0,0.417,0.393,4.0,7.0,0.571,6.0,11.0,17.0,4.0,2.0,7.0,5.0,6.0,37.0,
