Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2024-25,22,NYK,NBA,C,25,1,217,4.8,7.1,0.677,0.0,0.0,4.8,7.1,0.677,0.677,1.4,3.0,0.462,3.2,8.5,11.7,2.5,0.2,3.4,4.8,7.3,11.0,95,113,
2025-26,23,NYK,NBA,C,12,2,77,2.5,5.7,0.444,0.0,0.0,2.5,5.7,0.444,0.444,0.6,2.5,0.25,6.9,9.4,16.4,3.8,0.6,1.9,3.8,5.7,5.7,98,114,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,37,3,294,4.2,6.7,0.625,0.0,0.0,4.2,6.7,0.625,0.625,1.2,2.9,0.412,4.2,8.7,12.9,2.9,0.3,3.0,4.5,6.9,9.6,96,113,
