"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2005-06,23,LAL,NBA,WC1,PHO,L (3-4),3.0,8.3,3.7,2.3,0.0,0.0,0.3,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,5.0,6.0,0.833,4.0,3.0,7.0,0.0,0.0,1.0,2.0,5.0,11.0,
2006-07,24,LAL,NBA,WC1,PHO,L (1-4),4.0,12.0,4.3,3.0,0.3,0.5,0.3,5.0,14.0,0.357,0.0,0.0,5.0,14.0,0.357,0.357,7.0,10.0,0.7,6.0,6.0,12.0,1.0,2.0,1.0,1.0,8.0,17.0,
2007-08,25,LAL,NBA,WC1,DEN,W (4-0),2.0,3.5,1.0,2.5,0.0,0.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,
2007-08,25,LAL,NBA,WCS,UTA,W (4-2),6.0,10.8,2.2,1.0,0.3,0.2,1.7,6.0,14.0,0.429,0.0,0.0,6.0,14.0,0.429,0.429,1.0,3.0,0.333,3.0,3.0,6.0,2.0,1.0,10.0,4.0,17.0,13.0,
2007-08,25,LAL,NBA,WCF,SAS,W (4-1),5.0,10.4,2.4,2.4,0.6,0.0,1.0,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,6.0,8.0,0.75,2.0,10.0,12.0,3.0,0.0,5.0,3.0,10.0,12.0,
2007-08,25,LAL,NBA,FIN,BOS,L (2-4),6.0,10.3,1.8,0.7,0.0,0.0,0.5,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,1.0,4.0,0.25,0.0,4.0,4.0,0.0,0.0,3.0,1.0,13.0,11.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,28,NYK,NBA,EC1,BOS,L (0-4),4.0,18.8,5.8,2.8,1.0,0.3,1.5,8.0,12.0,0.667,0.0,0.0,8.0,12.0,0.667,0.667,7.0,10.0,0.7,4.0,7.0,11.0,4.0,1.0,6.0,3.0,4.0,23.0,
2011-12,29,MIA,NBA,EC1,NYK,W (4-1),1.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,
2011-12,29,MIA,NBA,ECS,IND,W (4-2),6.0,12.7,2.3,2.8,0.2,0.2,0.8,6.0,12.0,0.5,0.0,0.0,6.0,12.0,0.5,0.5,2.0,9.0,0.222,8.0,9.0,17.0,1.0,1.0,5.0,3.0,15.0,14.0,
