"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2017-18,29,MIN,NBA,WC1,HOU,L (1-4),5.0,9.4,4.6,3.0,0.6,0.6,0.0,7.0,16.0,0.438,4.0,7.0,0.571,3.0,9.0,0.333,0.563,5.0,7.0,0.714,4.0,11.0,15.0,3.0,3.0,0.0,1.0,6.0,23.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,33,MIA,NBA,EC1,MIL,L (0-4),2.0,15.0,9.0,2.5,1.0,1.0,0.5,5.0,11.0,0.455,4.0,8.0,0.5,1.0,3.0,0.333,0.636,4.0,6.0,0.667,1.0,4.0,5.0,2.0,2.0,1.0,0.0,5.0,18.0,
2021-22,33,GSW,NBA,WC1,DEN,W (4-1),4.0,12.0,5.0,1.8,1.3,0.5,0.5,8.0,15.0,0.533,0.0,3.0,0.0,8.0,12.0,0.667,0.533,4.0,7.0,0.571,1.0,6.0,7.0,5.0,2.0,2.0,2.0,7.0,20.0,
2021-22,33,GSW,NBA,WCS,MEM,W (4-2),3.0,10.7,1.7,2.0,1.3,0.0,0.0,2.0,5.0,0.4,1.0,2.0,0.5,1.0,3.0,0.333,0.5,0.0,0.0,,2.0,4.0,6.0,4.0,0.0,0.0,2.0,4.0,5.0,
2021-22,34,GSW,NBA,WCF,DAL,W (4-1),3.0,14.0,3.0,3.3,2.3,0.0,0.0,4.0,6.0,0.667,1.0,1.0,1.0,3.0,5.0,0.6,0.75,0.0,0.0,,2.0,8.0,10.0,7.0,0.0,0.0,1.0,6.0,9.0,
2021-22,34,GSW,NBA,FIN,BOS,W (4-2),5.0,5.8,1.8,1.6,0.2,0.4,0.0,4.0,8.0,0.5,1.0,2.0,0.5,3.0,6.0,0.5,0.563,0.0,0.0,,1.0,7.0,8.0,1.0,2.0,0.0,2.0,4.0,9.0,
3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),3 Yrs (6 Series),4-2,22.0,10.4,3.8,2.3,1.0,0.4,0.1,30.0,61.0,0.492,11.0,23.0,0.478,19.0,38.0,0.5,0.582,13.0,20.0,0.65,11.0,40.0,51.0,22.0,9.0,3.0,8.0,32.0,84.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),1-1,9.0,10.6,4.8,2.4,0.9,0.6,0.2,15.0,31.0,0.484,4.0,10.0,0.4,11.0,21.0,0.524,0.548,9.0,14.0,0.643,5.0,17.0,22.0,8.0,5.0,2.0,3.0,13.0,43.0,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),0-1,2.0,15.0,9.0,2.5,1.0,1.0,0.5,5.0,11.0,0.455,4.0,8.0,0.5,1.0,3.0,0.333,0.636,4.0,6.0,0.667,1.0,4.0,5.0,2.0,2.0,1.0,0.0,5.0,18.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,3.0,10.7,1.7,2.0,1.3,0.0,0.0,2.0,5.0,0.4,1.0,2.0,0.5,1.0,3.0,0.333,0.5,0.0,0.0,,2.0,4.0,6.0,4.0,0.0,0.0,2.0,4.0,5.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,3.0,14.0,3.0,3.3,2.3,0.0,0.0,4.0,6.0,0.667,1.0,1.0,1.0,3.0,5.0,0.6,0.75,0.0,0.0,,2.0,8.0,10.0,7.0,0.0,0.0,1.0,6.0,9.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),1-0,5.0,5.8,1.8,1.6,0.2,0.4,0.0,4.0,8.0,0.5,1.0,2.0,0.5,3.0,6.0,0.5,0.563,0.0,0.0,,1.0,7.0,8.0,1.0,2.0,0.0,2.0,4.0,9.0,
