"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2017-18,21,UTA,NBA,SG,79.0,71.0,2638.0,0.437,0.502,0.34,0.506,0.805,0.541,0.218,0.404,95.0,98.0,94.0,97.0,105.0,97.0,87.0,120.0,-42.7,-44.3,ROY-2
2018-19,22,UTA,NBA,SG,77.0,77.0,2598.0,0.432,0.468,0.362,0.493,0.806,0.537,0.259,0.339,94.0,90.0,102.0,94.0,105.0,96.0,100.0,95.0,-94.0,-78.4,
2019-20,23,UTA,NBA,SG,69.0,69.0,2364.0,0.449,0.494,0.366,0.513,0.863,0.558,0.24,0.352,97.0,94.0,102.0,97.0,112.0,99.0,92.0,92.0,-42.4,-20.7,AS
2020-21,24,UTA,NBA,PG,53.0,53.0,1771.0,0.438,0.476,0.386,0.52,0.845,0.569,0.29,0.423,94.0,90.0,105.0,97.0,109.0,100.0,117.0,108.0,-39.7,-5.6,AS
2021-22,25,UTA,NBA,SG,67.0,67.0,2266.0,0.448,0.533,0.355,0.533,0.853,0.572,0.227,0.475,97.0,100.0,100.0,100.0,110.0,101.0,92.0,119.0,2.8,19.5,AS
2022-23,26,CLE,NBA,SG,68.0,68.0,2432.0,0.484,0.566,0.386,0.572,0.867,0.614,0.262,0.453,102.0,103.0,107.0,105.0,111.0,106.0,99.0,117.0,74.1,103.9,"MVP-6,CPOY-6,AS,NBA2"
2023-24,27,CLE,NBA,SG,55.0,55.0,1942.0,0.462,0.539,0.368,0.545,0.865,0.595,0.292,0.454,97.0,99.0,101.0,100.0,110.0,103.0,120.0,115.0,-2.4,37.5,AS
2024-25,28,CLE,NBA,SG,71.0,71.0,2232.0,0.443,0.512,0.368,0.531,0.823,0.575,0.274,0.48,95.0,94.0,102.0,98.0,106.0,100.0,113.0,114.0,-30.7,-3.7,"MVP-5,CPOY-9,AS,NBA1"
2025-26,29,CLE,NBA,SG,14.0,14.0,477.0,0.507,0.633,0.385,0.605,0.828,0.65,0.351,0.507,108.0,116.0,108.0,111.0,105.0,112.0,123.0,121.0,35.2,44.1,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,553.0,545.0,18720.0,0.451,0.512,0.367,0.528,0.84,0.572,0.259,0.423,97.0,96.0,102.0,99.0,108.0,100.0,102.0,110.0,-139.8,52.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (5 Yrs),UTA (5 Yrs),UTA (5 Yrs),UTA (5 Yrs),,345.0,337.0,11637.0,0.441,0.493,0.361,0.512,0.833,0.555,0.245,0.397,95.0,94.0,101.0,97.0,108.0,98.0,97.0,106.0,-216.0,-129.5,
CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),,208.0,208.0,7083.0,0.467,0.546,0.375,0.554,0.849,0.599,0.28,0.465,99.0,100.0,104.0,102.0,109.0,103.0,110.0,116.0,76.2,181.8,
