Season,Team,Lg,Salary
2017-18,Utah Jazz,NBA,"$2,621,280"
2018-19,Utah Jazz,NBA,"$3,111,480"
2019-20,Utah Jazz,NBA,"$3,635,760"
2020-21,Utah Jazz,NBA,"$5,195,501"
2021-22,Utah Jazz,NBA,"$28,103,500"
2022-23,Cleveland Cavaliers,NBA,"$30,913,750"
2023-24,Cleveland Cavaliers,NBA,"$33,162,030"
2024-25,Cleveland Cavaliers,NBA,"$35,410,310"
Career,(may be incomplete),,"$142,153,611"
