Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2012-13,22,BOS,NBA,C,6,0,36,3,6,0.5,0,0,3,6,0.5,0.5,1,4,0.25,0,3,3,0,2,2,1,7,7,0,
1 Yr,1 Yr,1 Yr,1 Yr,,6,0,36,3,6,0.5,0,0,3,6,0.5,0.5,1,4,0.25,0,3,3,0,2,2,1,7,7,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,492,41,82,0.5,0,0,41,82,0.5,0.5,14,55,0.25,0,41,41,0,27,27,14,96,96,0,
