Season,Team,Lg,Salary
2021-22,Charlotte Hornets,NBA,"$1,250,000"
2022-23,Charlotte Hornets,NBA,"$1,563,518"
2023-24,Charlotte Hornets,NBA,"$1,836,096"
2024-25,Washington Wizards,NBA,(TW)
Career,(may be incomplete),,"$4,649,614"
