Highlight,Unnamed: 1,In Stathead
"Career high, Points",4.0,View full stats from top 20 games
"Career high, Rebounds",1.0,View full stats from top 20 games
"Career high, Assists",3.0,View full stats from top 20 games
"Career high, Steals",2.0,View full stats from top 20 games
"Career high, Game Score",3.6,View full stats from top 20 games
