Highlight,Unnamed: 1,In Stathead
"Career high, Points",30.0,View full stats from top 20 games
"Career high, Rebounds",9.0,View full stats from top 20 games
"Career high, Assists",17.0,View full stats from top 20 games
"Career high, Steals",6.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",27.5,View full stats from top 20 games
