Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,26,HOU,NBA,SF,11.0,0.0,130.0,15.0,40.0,0.375,14.0,36.0,0.389,1.0,4.0,0.25,0.55,0.0,0.0,2.0,9.0,11.0,6.0,4.0,0.0,3.0,8.0,44.0,0.0,
2020-21,27,LAL,NBA,SG,4.0,0.0,36.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,3.0,0.0,0.333,0.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,15.0,0.0,166.0,17.0,49.0,0.347,16.0,42.0,0.381,1.0,7.0,0.143,0.51,0.0,0.0,3.0,15.0,18.0,7.0,5.0,0.0,4.0,13.0,50.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,907.0,93.0,268.0,0.347,87.0,230.0,0.381,5.0,38.0,0.143,0.51,0.0,0.0,16.0,82.0,98.0,38.0,27.0,0.0,22.0,71.0,273.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,11.0,0.0,130.0,15.0,40.0,0.375,14.0,36.0,0.389,1.0,4.0,0.25,0.55,0.0,0.0,2.0,9.0,11.0,6.0,4.0,0.0,3.0,8.0,44.0,0.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,4.0,0.0,36.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,3.0,0.0,0.333,0.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,
