"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2018-19,22.0,DAL,NBA,39:23,12.0,16.0,3.0,7.0,9.0,14.0,7.0,10.0,2.0,10.0,11.0,10.0,3.0,1.0,6.0,5.0,34.0,31.5
2019-20,23.0,DAL,NBA,34:25,12.0,22.0,4.0,7.0,10.0,18.0,5.0,7.0,4.0,7.0,8.0,11.0,2.0,1.0,4.0,6.0,27.0,22.2
2020-21,24.0,DAL,NBA,39:29,11.0,18.0,5.0,7.0,9.0,13.0,6.0,10.0,3.0,8.0,11.0,9.0,2.0,1.0,5.0,6.0,31.0,26.9
2021-22,25.0,DAL,NBA,42:33,11.0,25.0,4.0,8.0,10.0,20.0,12.0,15.0,3.0,9.0,10.0,11.0,5.0,1.0,6.0,5.0,31.0,26.2
2022-23,26.0,NYK,NBA,43:47,18.0,32.0,7.0,12.0,14.0,23.0,14.0,15.0,4.0,8.0,9.0,13.0,4.0,3.0,5.0,5.0,48.0,37.5
2023-24,27.0,NYK,NBA,44:43,25.0,47.0,9.0,13.0,20.0,34.0,15.0,17.0,3.0,7.0,8.0,14.0,5.0,1.0,7.0,5.0,61.0,51.4
2024-25,28.0,NYK,NBA,45:28,18.0,31.0,7.0,12.0,15.0,23.0,16.0,17.0,2.0,6.0,7.0,17.0,3.0,2.0,6.0,6.0,55.0,43.9
2025-26,29.0,NYK,NBA,36:55,14.0,26.0,6.0,11.0,13.0,20.0,12.0,13.0,2.0,6.0,7.0,10.0,3.0,1.0,6.0,6.0,37.0,30.4
Career,,,,45:28,25.0,47.0,9.0,13.0,20.0,34.0,16.0,17.0,4.0,10.0,11.0,17.0,5.0,3.0,7.0,6.0,61.0,51.4
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,DAL,NBA,42:33,12.0,25.0,5.0,8.0,10.0,20.0,12.0,15.0,4.0,10.0,11.0,11.0,5.0,1.0,6.0,6.0,34.0,31.5
4 Seasons,,NYK,NBA,45:28,25.0,47.0,9.0,13.0,20.0,34.0,16.0,17.0,4.0,8.0,9.0,17.0,5.0,3.0,7.0,6.0,61.0,51.4
