Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,21,CHO,NBA,PF,58.0,57.0,30.3,4.6,10.2,0.455,1.5,4.0,0.374,3.1,6.2,0.507,0.528,1.5,2.3,0.647,1.0,4.4,5.4,2.1,0.9,0.8,1.6,2.7,12.2,
2020-21,22,CHO,NBA,PF,64.0,61.0,30.5,4.7,10.7,0.44,1.8,4.5,0.386,3.0,6.2,0.48,0.522,1.7,2.3,0.745,1.5,5.1,6.5,2.5,1.1,1.2,2.0,2.7,12.9,
2021-22,23,CHO,NBA,C,65.0,28.0,27.2,3.8,8.2,0.47,1.7,4.6,0.365,2.2,3.6,0.606,0.573,0.9,1.2,0.716,1.3,3.9,5.2,2.3,0.9,0.9,1.3,2.3,10.3,
2022-23,24,CHO,NBA,PF,73.0,73.0,32.6,5.9,13.4,0.444,2.0,5.9,0.348,3.9,7.5,0.518,0.52,1.7,2.4,0.73,1.0,3.9,4.9,2.4,0.9,1.1,1.5,2.6,15.7,
2023-24,25,2TM,NBA,PF,73.0,45.0,30.4,4.8,11.1,0.436,1.8,5.7,0.32,3.0,5.5,0.558,0.518,1.4,2.0,0.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,2.3,12.9,
2023-24,25,CHO,NBA,PF,44.0,17.0,29.2,5.2,11.6,0.446,1.8,5.5,0.324,3.4,6.0,0.558,0.524,1.5,2.1,0.713,1.2,4.1,5.3,2.2,0.9,0.7,1.5,2.5,13.6,
2023-24,25,DAL,NBA,PF,29.0,28.0,32.2,4.4,10.4,0.421,1.8,5.8,0.314,2.6,4.6,0.556,0.508,1.1,1.8,0.627,1.1,5.1,6.2,1.5,1.2,0.9,1.0,2.0,11.7,
2024-25,26,DAL,NBA,PF,57.0,56.0,32.2,5.3,11.7,0.453,1.6,4.2,0.381,3.7,7.5,0.493,0.521,2.5,3.5,0.722,1.4,6.3,7.8,2.3,1.1,1.1,2.1,2.3,14.7,
2025-26,27,DAL,NBA,PF,15.0,15.0,30.9,5.1,12.1,0.423,1.3,4.3,0.297,3.9,7.9,0.492,0.475,2.9,4.3,0.662,1.1,6.5,7.7,2.4,1.1,1.0,2.6,2.3,14.4,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,405.0,335.0,30.6,4.9,11.0,0.447,1.7,4.9,0.356,3.2,6.1,0.519,0.526,1.6,2.3,0.706,1.2,4.7,5.9,2.3,1.0,1.0,1.6,2.5,13.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (5 Yrs),CHO (5 Yrs),CHO (5 Yrs),CHO (5 Yrs),,304.0,236.0,30.1,4.9,10.8,0.45,1.8,4.9,0.359,3.1,5.9,0.525,0.531,1.5,2.1,0.711,1.2,4.3,5.5,2.3,0.9,1.0,1.6,2.6,13.0,
DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),,101.0,99.0,32.0,5.0,11.4,0.44,1.6,4.7,0.345,3.4,6.7,0.505,0.51,2.2,3.1,0.694,1.3,6.0,7.3,2.1,1.1,1.0,1.9,2.2,13.8,
