Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2019-20,21,CHO,NBA,PF,58.0,57.0,1759.0,7.6,16.8,0.455,2.4,6.6,0.374,5.2,10.2,0.507,0.528,2.5,3.9,0.647,1.7,7.3,9.0,3.5,1.5,1.3,2.6,4.5,20.2,105.0,112.0,
2020-21,22,CHO,NBA,PF,64.0,61.0,1954.0,7.5,17.1,0.44,2.8,7.2,0.386,4.7,9.9,0.48,0.522,2.7,3.6,0.745,2.3,8.1,10.4,4.0,1.7,2.0,3.2,4.3,20.6,105.0,111.0,
2021-22,23,CHO,NBA,C,65.0,28.0,1768.0,6.8,14.4,0.47,3.0,8.2,0.365,3.8,6.3,0.606,0.573,1.6,2.2,0.716,2.2,6.9,9.1,4.0,1.5,1.7,2.2,4.1,18.1,114.0,113.0,
2022-23,24,CHO,NBA,PF,73.0,73.0,2380.0,8.7,19.6,0.444,3.0,8.6,0.348,5.7,11.0,0.518,0.52,2.5,3.5,0.73,1.5,5.7,7.2,3.5,1.3,1.6,2.2,3.9,22.9,107.0,116.0,
2023-24,25,2TM,NBA,PF,73.0,45.0,2221.0,7.8,17.8,0.436,2.9,9.1,0.32,4.9,8.7,0.558,0.518,2.2,3.2,0.683,1.9,7.2,9.0,3.1,1.6,1.3,2.1,3.7,20.6,106.0,117.0,
2023-24,25,CHO,NBA,PF,44.0,17.0,1286.0,8.7,19.5,0.446,3.0,9.4,0.324,5.7,10.2,0.558,0.524,2.6,3.6,0.713,2.0,6.9,8.9,3.7,1.5,1.2,2.5,4.3,23.0,106.0,119.0,
2023-24,25,DAL,NBA,PF,29.0,28.0,935.0,6.5,15.5,0.421,2.7,8.7,0.314,3.8,6.8,0.556,0.508,1.6,2.6,0.627,1.6,7.5,9.2,2.3,1.7,1.4,1.5,2.9,17.4,106.0,114.0,
2024-25,26,DAL,NBA,PF,57.0,56.0,1835.0,7.9,17.5,0.453,2.4,6.3,0.381,5.5,11.2,0.493,0.521,3.8,5.2,0.722,2.2,9.5,11.7,3.5,1.7,1.6,3.1,3.5,22.0,107.0,114.0,
2025-26,27,DAL,NBA,PF,15.0,15.0,463.0,7.8,18.3,0.423,1.9,6.5,0.297,5.8,11.9,0.492,0.475,4.3,6.6,0.662,1.7,9.9,11.6,3.6,1.6,1.5,3.9,3.5,21.8,95.0,109.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,405.0,335.0,12380.0,7.8,17.4,0.447,2.7,7.7,0.356,5.0,9.7,0.519,0.526,2.6,3.7,0.706,1.9,7.5,9.4,3.6,1.5,1.6,2.6,4.0,20.9,106.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (5 Yrs),CHO (5 Yrs),CHO (5 Yrs),CHO (5 Yrs),,304.0,236.0,9147.0,7.9,17.5,0.45,2.9,7.9,0.359,5.0,9.6,0.525,0.531,2.4,3.4,0.711,1.9,6.9,8.8,3.7,1.5,1.6,2.5,4.2,21.0,107.0,114.0,
DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),,101.0,99.0,3233.0,7.5,17.1,0.44,2.4,7.0,0.345,5.1,10.1,0.505,0.51,3.2,4.7,0.694,1.9,9.0,10.9,3.1,1.7,1.5,2.8,3.3,20.7,105.0,113.0,
