Season,Team,Lg,Salary
2015-16,Miami Heat,NBA,"$2,481,720"
2016-17,Miami Heat,NBA,"$2,593,440"
2017-18,Miami Heat,NBA,"$2,705,040"
2018-19,Miami Heat,NBA,"$3,448,926"
2019-20,Memphis Grizzlies,NBA,"$13,000,000"
2020-21,Memphis Grizzlies,NBA,"$13,000,000"
2021-22,Portland Trail Blazers,NBA,"$3,902,439"
2022-23,Portland Trail Blazers,NBA,"$4,097,561"
2023-24,Toronto Raptors,NBA,"$116,075"
Career,(may be incomplete),,"$45,345,201"
