Season,Team,Lg,Salary
2019-20,New Orleans Pelicans,NBA,"$2,964,840"
2020-21,New Orleans Pelicans,NBA,"$3,113,160"
2021-22,Utah Jazz,NBA,"$3,261,480"
2022-23,Minnesota Timberwolves,NBA,"$5,009,633"
2023-24,Minnesota Timberwolves,NBA,"$4,687,500"
2024-25,Minnesota Timberwolves,NBA,"$4,312,500"
Career,(may be incomplete),,"$23,349,113"
