"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2021-22,23,UTA,NBA,WC1,DAL,L (2-4),1.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,
2022-23,24,MIN,NBA,WC1,DEN,L (1-4),5.0,29.6,8.4,2.0,1.4,0.6,0.2,15.0,35.0,0.429,10.0,25.0,0.4,5.0,10.0,0.5,0.571,2.0,3.0,0.667,1.0,9.0,10.0,7.0,3.0,1.0,4.0,9.0,42.0,
2023-24,25,MIN,NBA,WC1,PHO,W (4-0),4.0,31.0,12.3,2.8,4.0,1.8,0.0,17.0,41.0,0.415,9.0,28.0,0.321,8.0,13.0,0.615,0.524,6.0,6.0,1.0,4.0,7.0,11.0,16.0,7.0,0.0,3.0,12.0,49.0,
2023-24,25,MIN,NBA,WCS,DEN,W (4-3),7.0,25.1,7.1,1.6,1.9,0.0,0.7,18.0,50.0,0.36,12.0,37.0,0.324,6.0,13.0,0.462,0.48,2.0,2.0,1.0,1.0,10.0,11.0,13.0,0.0,5.0,8.0,8.0,50.0,
2023-24,25,MIN,NBA,WCF,DAL,L (1-4),5.0,15.4,3.4,1.2,1.6,0.6,0.4,6.0,21.0,0.286,3.0,16.0,0.188,3.0,5.0,0.6,0.357,2.0,2.0,1.0,0.0,6.0,6.0,8.0,3.0,2.0,4.0,4.0,17.0,
2024-25,26,MIN,NBA,WC1,LAL,W (4-1),5.0,20.0,6.0,1.6,2.2,0.4,0.2,9.0,34.0,0.265,5.0,23.0,0.217,4.0,11.0,0.364,0.338,7.0,8.0,0.875,0.0,8.0,8.0,11.0,2.0,1.0,7.0,7.0,30.0,
2024-25,26,MIN,NBA,WCS,GSW,W (4-1),5.0,17.8,7.0,1.2,2.2,0.4,0.4,13.0,28.0,0.464,5.0,11.0,0.455,8.0,17.0,0.471,0.554,4.0,4.0,1.0,2.0,4.0,6.0,11.0,2.0,2.0,8.0,9.0,35.0,
2024-25,26,MIN,NBA,WCF,OKC,L (1-4),5.0,24.2,12.0,2.6,2.6,0.4,0.4,22.0,51.0,0.431,12.0,29.0,0.414,10.0,22.0,0.455,0.549,4.0,5.0,0.8,6.0,7.0,13.0,13.0,2.0,2.0,8.0,8.0,60.0,
4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4-4,37.0,22.7,7.8,1.8,2.2,0.5,0.4,102.0,262.0,0.389,56.0,169.0,0.331,46.0,93.0,0.495,0.496,28.0,31.0,0.903,14.0,52.0,66.0,80.0,20.0,13.0,42.0,57.0,288.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),2-2,15.0,25.1,8.4,2.0,2.3,0.9,0.1,43.0,112.0,0.384,24.0,76.0,0.316,19.0,36.0,0.528,0.491,16.0,18.0,0.889,5.0,25.0,30.0,35.0,13.0,2.0,14.0,28.0,126.0,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),2-0,12.0,22.1,7.1,1.4,2.0,0.2,0.6,31.0,78.0,0.397,17.0,48.0,0.354,14.0,30.0,0.467,0.506,6.0,6.0,1.0,3.0,14.0,17.0,24.0,2.0,7.0,16.0,17.0,85.0,
WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),0-2,10.0,19.8,7.7,1.9,2.1,0.5,0.4,28.0,72.0,0.389,15.0,45.0,0.333,13.0,27.0,0.481,0.493,6.0,7.0,0.857,6.0,13.0,19.0,21.0,5.0,4.0,12.0,12.0,77.0,
