Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2000-01,20,DAL,NBA,PF,18.0,0.0,65.0,8.0,14.0,0.571,0.0,0.0,,8.0,14.0,0.571,0.571,6.0,16.0,0.375,6.0,14.0,20.0,2.0,3.0,1.0,7.0,15.0,22.0,0.0,
2001-02,21,2TM,NBA,PF,47.0,4.0,841.0,108.0,217.0,0.498,0.0,0.0,,108.0,217.0,0.498,0.498,54.0,90.0,0.6,80.0,147.0,227.0,37.0,21.0,24.0,33.0,115.0,270.0,0.0,
2001-02,21,DAL,NBA,PF,18.0,0.0,162.0,14.0,26.0,0.538,0.0,0.0,,14.0,26.0,0.538,0.538,10.0,22.0,0.455,12.0,34.0,46.0,5.0,4.0,5.0,8.0,27.0,38.0,0.0,
2001-02,21,DEN,NBA,PF,29.0,4.0,679.0,94.0,191.0,0.492,0.0,0.0,,94.0,191.0,0.492,0.492,44.0,68.0,0.647,68.0,113.0,181.0,32.0,17.0,19.0,25.0,88.0,232.0,0.0,
2002-03,22,DEN,NBA,SF,77.0,27.0,1613.0,246.0,551.0,0.446,1.0,7.0,0.143,245.0,544.0,0.45,0.447,118.0,176.0,0.67,125.0,284.0,409.0,100.0,48.0,27.0,123.0,203.0,611.0,0.0,
2003-04,23,2TM,NBA,PF,60.0,8.0,783.0,89.0,201.0,0.443,0.0,3.0,0.0,89.0,198.0,0.449,0.443,61.0,83.0,0.735,48.0,116.0,164.0,21.0,24.0,27.0,45.0,129.0,239.0,0.0,
2003-04,23,ORL,NBA,PF,24.0,1.0,345.0,36.0,89.0,0.404,0.0,3.0,0.0,36.0,86.0,0.419,0.404,26.0,39.0,0.667,29.0,43.0,72.0,8.0,10.0,11.0,22.0,44.0,98.0,0.0,
2003-04,23,PHO,NBA,PF,36.0,7.0,438.0,53.0,112.0,0.473,0.0,0.0,,53.0,112.0,0.473,0.473,35.0,44.0,0.795,19.0,73.0,92.0,13.0,14.0,16.0,23.0,85.0,141.0,0.0,
2004-05,24,NJN,NBA,PF,3.0,0.0,16.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,205.0,39.0,3318.0,453.0,985.0,0.46,1.0,10.0,0.1,452.0,975.0,0.464,0.46,243.0,369.0,0.659,261.0,566.0,827.0,161.0,97.0,80.0,209.0,464.0,1150.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,16.0,1327.0,181.0,394.0,0.46,0.0,4.0,0.1,181.0,390.0,0.464,0.46,97.0,148.0,0.659,104.0,226.0,331.0,64.0,39.0,32.0,84.0,186.0,460.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,106.0,31.0,2292.0,340.0,742.0,0.458,1.0,7.0,0.143,339.0,735.0,0.461,0.459,162.0,244.0,0.664,193.0,397.0,590.0,132.0,65.0,46.0,148.0,291.0,843.0,0.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,36.0,0.0,227.0,22.0,40.0,0.55,0.0,0.0,,22.0,40.0,0.55,0.55,16.0,38.0,0.421,18.0,48.0,66.0,7.0,7.0,6.0,15.0,42.0,60.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,36.0,7.0,438.0,53.0,112.0,0.473,0.0,0.0,,53.0,112.0,0.473,0.473,35.0,44.0,0.795,19.0,73.0,92.0,13.0,14.0,16.0,23.0,85.0,141.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,24.0,1.0,345.0,36.0,89.0,0.404,0.0,3.0,0.0,36.0,86.0,0.419,0.404,26.0,39.0,0.667,29.0,43.0,72.0,8.0,10.0,11.0,22.0,44.0,98.0,0.0,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,3.0,0.0,16.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,
