Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2022-23,20,ORL,NBA,PF,72,72,2430,479,1122,0.427,85,285,0.298,394,837,0.471,0.465,394,534,0.738,84,413,497,269,60,39,200,160,1437,0,ROY-1
2023-24,21,ORL,NBA,PF,80,80,2799,640,1407,0.455,119,351,0.339,521,1056,0.493,0.497,405,559,0.725,82,472,554,431,71,47,247,153,1804,2,AS
2024-25,22,ORL,NBA,PF,46,46,1582,412,911,0.452,87,272,0.32,325,639,0.509,0.5,280,385,0.727,51,294,345,219,36,28,136,97,1191,0,
2025-26,23,ORL,NBA,PF,12,12,393,82,178,0.461,11,44,0.25,71,134,0.53,0.492,85,111,0.766,11,93,104,49,9,11,32,29,260,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,210,210,7204,1613,3618,0.446,302,952,0.317,1311,2666,0.492,0.488,1164,1589,0.733,228,1272,1500,968,176,125,615,439,4692,2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2813,630,1413,0.446,118,372,0.317,512,1041,0.492,0.488,455,620,0.733,89,497,586,378,69,49,240,171,1832,1,
