Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,22,PHI,NBA,SG,65.0,14.0,1287.0,3.1,7.4,0.423,1.6,4.4,0.357,1.6,3.0,0.519,0.528,0.7,1.1,0.61,1.2,1.8,3.0,2.2,2.6,1.3,1.4,3.9,8.5,
2020-21,23,PHI,NBA,SG,65.0,8.0,1298.0,2.8,6.7,0.42,1.2,4.0,0.301,1.6,2.8,0.59,0.508,0.2,0.5,0.444,0.8,2.6,3.4,1.7,2.9,2.0,0.9,3.5,7.1,"DPOY-11,DEF2"
2021-22,24,PHI,NBA,SG,66.0,50.0,1685.0,3.2,6.4,0.5,1.0,3.1,0.313,2.2,3.3,0.673,0.575,0.7,0.9,0.791,0.9,2.3,3.2,1.6,2.5,1.5,0.8,3.4,8.1,"DPOY-11,DEF2"
2022-23,25,2TM,NBA,SF,71.0,28.0,1200.0,3.3,7.6,0.435,1.6,4.4,0.365,1.7,3.2,0.533,0.542,0.6,0.8,0.679,1.2,3.0,4.2,1.6,2.5,1.0,0.7,3.4,8.8,
2022-23,25,PHI,NBA,SF,49.0,6.0,591.0,3.0,7.1,0.431,1.3,3.8,0.333,1.8,3.2,0.547,0.522,0.5,0.7,0.75,1.2,2.6,3.8,1.4,2.7,0.9,0.5,4.0,7.9,
2022-23,25,POR,NBA,SG,22.0,22.0,609.0,3.5,8.1,0.438,2.0,5.0,0.388,1.6,3.1,0.519,0.558,0.6,0.9,0.625,1.2,3.4,4.6,1.8,2.2,1.1,0.9,2.8,9.6,
2023-24,26,POR,NBA,SF,65.0,19.0,1487.0,3.1,7.7,0.397,1.9,5.6,0.346,1.1,2.1,0.535,0.524,0.5,0.7,0.759,0.7,2.6,3.3,2.2,2.7,1.2,1.0,2.3,8.6,
2024-25,27,POR,NBA,SG,15.0,5.0,312.0,4.8,10.2,0.477,2.4,5.5,0.438,2.4,4.6,0.525,0.597,0.8,1.7,0.467,1.6,4.4,6.0,3.2,3.8,1.0,1.5,1.6,12.9,
2025-26,28,POR,NBA,SG,4.0,0.0,49.0,4.4,7.3,0.6,2.9,4.4,0.667,1.5,2.9,0.5,0.8,2.9,2.9,1.0,0.0,2.9,2.9,2.2,7.3,0.0,0.7,5.1,14.7,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,351.0,124.0,7318.0,3.2,7.3,0.439,1.5,4.3,0.345,1.7,2.9,0.576,0.542,0.6,0.9,0.669,1.0,2.5,3.5,1.9,2.7,1.4,1.0,3.2,8.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),,245.0,78.0,4861.0,3.1,6.8,0.448,1.2,3.8,0.325,1.8,3.1,0.597,0.537,0.6,0.8,0.667,1.0,2.3,3.3,1.8,2.7,1.5,1.0,3.6,7.9,
POR (4 Yrs),POR (4 Yrs),POR (4 Yrs),POR (4 Yrs),,106.0,46.0,2457.0,3.4,8.1,0.424,2.0,5.4,0.373,1.4,2.7,0.527,0.549,0.6,0.9,0.672,0.9,3.0,3.9,2.2,2.8,1.1,1.0,2.4,9.5,
