Highlight,Unnamed: 1,In Stathead
"Career high, Points",40.0,View full stats from top 20 games
"Career high, Rebounds",12.0,View full stats from top 20 games
"Career high, Assists",18.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",3.0,View full stats from top 20 games
"Career high, Game Score",33.5,View full stats from top 20 games
Triple-Doubles,2.0,View all
