"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,23,PHO,NBA,PG,16.0,0.0,237.0,0.43,0.5,0.325,0.495,0.742,0.537,0.31,0.4,93.0,102.0,92.0,99.0,98.0,99.0,103.0,180.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,29,MIA,NBA,PG,14.0,14.0,472.0,0.442,0.469,0.348,0.481,0.767,0.514,0.209,0.223,98.0,95.0,98.0,96.0,101.0,95.0,76.0,78.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,31,MIA,NBA,PG,5.0,5.0,156.0,0.467,0.5,0.381,0.52,0.682,0.549,0.293,0.28,101.0,98.0,105.0,100.0,89.0,99.0,116.0,83.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,33,MIA,NBA,PG,17.0,16.0,553.0,0.444,0.509,0.346,0.513,0.803,0.549,0.228,0.399,97.0,97.0,97.0,97.0,104.0,97.0,87.0,104.0,
2020-21,34,MIA,NBA,PG,4.0,2.0,117.0,0.426,0.5,0.346,0.509,0.75,0.54,0.222,0.481,91.0,94.0,94.0,95.0,96.0,94.0,90.0,123.0,
2021-22,35,BRK,NBA,PG,4.0,0.0,79.0,0.563,0.7,0.333,0.625,1.0,0.639,0.063,0.375,122.0,131.0,94.0,118.0,129.0,113.0,25.0,94.0,
2022-23,36,MIL,NBA,PG,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.532,2.0,0.5,0.0,0.0,0.0,0.0,128.0,92.0,751.0,129.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,62.0,37.0,1621.0,0.446,0.5,0.344,0.505,0.771,0.541,0.237,0.343,97.0,98.0,96.0,98.0,101.0,97.0,89.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),,40.0,37.0,1298.0,0.444,0.491,0.35,0.502,0.768,0.536,0.229,0.332,97.0,96.0,98.0,97.0,100.0,96.0,87.0,94.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,16.0,0.0,237.0,0.43,0.5,0.325,0.495,0.742,0.537,0.31,0.4,93.0,102.0,92.0,99.0,98.0,99.0,103.0,180.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,4.0,0.0,79.0,0.563,0.7,0.333,0.625,1.0,0.639,0.063,0.375,122.0,131.0,94.0,118.0,129.0,113.0,25.0,94.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.532,2.0,0.5,0.0,0.0,0.0,0.0,128.0,92.0,751.0,129.0,
