"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2011-12,23,LAC,NBA,C,11.0,11.0,249.0,0.525,0.525,,0.525,0.333,0.494,0.6,0.0,117.0,110.0,,108.0,44.0,94.0,218.0,0.0,
2012-13,24,LAC,NBA,C,6.0,6.0,144.0,0.455,0.455,,0.455,0.222,0.424,0.409,0.0,100.0,94.0,,92.0,30.0,79.0,151.0,0.0,
2013-14,25,LAC,NBA,C,13.0,13.0,442.0,0.73,0.73,,0.73,0.434,0.648,1.206,0.0,161.0,150.0,,146.0,57.0,120.0,424.0,0.0,
2014-15,26,LAC,NBA,C,14.0,14.0,482.0,0.716,0.716,,0.716,0.427,0.61,1.938,0.0,160.0,148.0,,144.0,57.0,114.0,709.0,0.0,
2015-16,27,LAC,NBA,C,6.0,6.0,198.0,0.632,0.632,,0.632,0.373,0.547,1.553,0.0,140.0,129.0,,126.0,49.0,101.0,562.0,0.0,
2016-17,28,LAC,NBA,C,7.0,7.0,264.0,0.705,0.717,0.0,0.705,0.393,0.631,0.918,0.016,154.0,142.0,0.0,137.0,51.0,114.0,339.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,33,PHI,NBA,C,3.0,2.0,31.0,1.0,1.0,,1.0,,1.0,0.0,0.0,217.0,188.0,,188.0,,177.0,0.0,0.0,
2022-23,34,DEN,NBA,C,4.0,0.0,14.0,0.667,0.667,,0.667,0.5,0.644,0.667,0.0,140.0,122.0,,122.0,64.0,111.0,250.0,0.0,
2023-24,35,DEN,NBA,C,2.0,0.0,13.0,0.5,0.5,,0.5,1.0,0.694,1.0,0.0,105.0,92.0,,91.0,128.0,120.0,409.0,0.0,
2024-25,36,DEN,NBA,C,7.0,0.0,36.0,1.0,1.0,,1.0,0.0,0.63,1.333,0.0,214.0,183.0,,184.0,0.0,109.0,549.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,73.0,59.0,1873.0,0.67,0.672,0.0,0.67,0.404,0.596,1.223,0.003,146.0,137.0,0.0,133.0,53.0,110.0,445.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),,57.0,57.0,1779.0,0.662,0.664,0.0,0.662,0.404,0.59,1.249,0.003,146.0,136.0,0.0,132.0,53.0,109.0,453.0,1.0,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,13.0,0.0,63.0,0.75,0.75,,0.75,0.375,0.651,1.0,0.0,159.0,137.0,,138.0,48.0,112.0,402.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,3.0,2.0,31.0,1.0,1.0,,1.0,,1.0,0.0,0.0,217.0,188.0,,188.0,,177.0,0.0,0.0,
