"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2008-09,20,LAC,NBA,C,53,13,771,.633,.633,,.633,.385,.585,.741,.000,138,130,,127,50,107,243,0,39.1,15.7,
2009-10,21,LAC,NBA,C,70,12,1137,.605,.610,.000,.605,.375,.571,.538,.008,131,124,0,121,49,105,179,4,49.7,16.4,
2010-11,22,LAC,NBA,C,80,66,2047,.686,.688,.000,.686,.452,.648,.636,.003,150,141,0,138,59,120,212,1,128.1,93.4,
2011-12,23,LAC,NBA,C,66,66,1798,.632,.634,.000,.632,.525,.626,.433,.003,141,133,0,130,70,119,157,1,94.3,76.9,
2012-13,24,LAC,NBA,C,82,82,2010,.643,.643,,.643,.386,.606,.510,.000,142,133,,130,51,113,189,0,143.5,85.1,
2013-14,25,LAC,NBA,C,82,82,2870,.676,.676,,.676,.428,.630,.726,.000,149,139,,135,57,116,256,0,179.9,120.9,DPOY-3
2014-15,26,LAC,NBA,C,82,82,2820,.710,.713,.250,.711,.397,.638,.882,.007,158,147,71,143,53,119,323,3,229.4,154.1,"DPOY-3,NBA3,DEF1"
2015-16,27,LAC,NBA,C,77,77,2598,.703,.704,.000,.703,.430,.628,1.219,.002,155,143,0,140,57,116,441,1,203.5,135.3,"DPOY-4,NBA1,DEF1"
2016-17,28,LAC,NBA,C,81,81,2570,.714,.717,.000,.714,.482,.673,.737,.003,156,142,0,139,62,122,272,1,231.2,185.0,"AS,NBA3"
2017-18,29,LAC,NBA,C,77,77,2424,.645,.645,,.645,.580,.648,.540,.000,140,126,,124,76,117,214,0,143.5,131.4,
