Season,Team,Lg,Salary
2022-23,Atlanta Hawks,NBA,"$3,536,160"
2023-24,Atlanta Hawks,NBA,"$3,712,920"
2024-25,Houston Rockets,NBA,"$250,000"
Career,(may be incomplete),,"$7,499,080"
