"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2013-14,20,SAC,NBA,SG,82.0,55.0,2187.0,0.376,0.419,0.32,0.446,0.804,0.485,0.211,0.437,83.0,86.0,89.0,89.0,106.0,90.0,74.0,169.0,-75.5,-82.6,
2014-15,21,SAC,NBA,SG,82.0,82.0,2670.0,0.437,0.507,0.358,0.521,0.813,0.552,0.193,0.471,97.0,104.0,102.0,105.0,108.0,103.0,70.0,175.0,41.9,33.0,
2015-16,22,SAC,NBA,SG,68.0,53.0,1443.0,0.429,0.474,0.362,0.502,0.718,0.531,0.226,0.407,95.0,96.0,102.0,100.0,95.0,98.0,82.0,143.0,-0.3,-10.6,
2016-17,23,SAC,NBA,SG,61.0,27.0,1176.0,0.43,0.462,0.382,0.507,0.753,0.538,0.222,0.406,94.0,92.0,107.0,99.0,98.0,97.0,82.0,128.0,-5.5,-13.1,
2017-18,24,MEM,NBA,SG,56.0,17.0,1091.0,0.421,0.477,0.346,0.495,0.828,0.526,0.172,0.426,91.0,93.0,96.0,95.0,108.0,95.0,68.0,127.0,-19.8,-24.2,
2018-19,25,SAC,NBA,SG,19.0,0.0,158.0,0.391,0.348,0.415,0.523,0.667,0.541,0.188,0.641,85.0,67.0,117.0,100.0,87.0,97.0,72.0,179.0,-0.1,-2.5,
2019-20,26,HOU,NBA,SF,71.0,23.0,1619.0,0.444,0.656,0.4,0.61,0.746,0.622,0.123,0.829,97.0,125.0,112.0,115.0,97.0,110.0,47.0,216.0,88.6,66.2,
2020-21,27,2TM,NBA,SG,53.0,5.0,905.0,0.37,0.447,0.346,0.503,0.736,0.523,0.145,0.767,79.0,84.0,95.0,93.0,95.0,91.0,59.0,196.0,-25.7,-38.1,
2020-21,27,HOU,NBA,SG,32.0,4.0,537.0,0.357,0.431,0.331,0.48,0.719,0.5,0.143,0.741,77.0,81.0,90.0,89.0,92.0,87.0,58.0,189.0,-26.0,-34.3,
2020-21,27,LAL,NBA,SG,21.0,1.0,368.0,0.39,0.481,0.368,0.539,0.762,0.559,0.149,0.809,84.0,91.0,101.0,100.0,98.0,98.0,60.0,206.0,0.3,-3.8,
2021-22,28,POR,NBA,SG,64.0,6.0,1285.0,0.401,0.533,0.362,0.541,0.818,0.567,0.163,0.774,87.0,100.0,102.0,102.0,106.0,100.0,66.0,194.0,9.8,1.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,556.0,268.0,12534.0,0.414,0.479,0.363,0.516,0.78,0.543,0.183,0.56,90.0,96.0,102.0,100.0,102.0,99.0,69.0,171.0,13.4,-70.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (5 Yrs),SAC (5 Yrs),SAC (5 Yrs),SAC (5 Yrs),,312.0,217.0,7634.0,0.416,0.465,0.354,0.494,0.777,0.527,0.209,0.443,91.0,95.0,100.0,98.0,103.0,97.0,76.0,159.0,-39.5,-75.8,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,103.0,27.0,2156.0,0.419,0.57,0.382,0.572,0.737,0.586,0.129,0.804,90.0,108.0,106.0,108.0,95.0,104.0,50.0,208.0,62.6,31.9,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,64.0,6.0,1285.0,0.401,0.533,0.362,0.541,0.818,0.567,0.163,0.774,87.0,100.0,102.0,102.0,106.0,100.0,66.0,194.0,9.8,1.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,56.0,17.0,1091.0,0.421,0.477,0.346,0.495,0.828,0.526,0.172,0.426,91.0,93.0,96.0,95.0,108.0,95.0,68.0,127.0,-19.8,-24.2,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,21.0,1.0,368.0,0.39,0.481,0.368,0.539,0.762,0.559,0.149,0.809,84.0,91.0,101.0,100.0,98.0,98.0,60.0,206.0,0.3,-3.8,
