Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2021-22,20,BRK,NBA,SG,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-23,21,BRK,NBA,SG,2,0,8.0,1.5,3.5,0.429,0.0,1.0,0.0,1.5,2.5,0.6,0.429,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,3.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,3,0,5.3,1.0,2.3,0.429,0.0,0.7,0.0,1.0,1.7,0.6,0.429,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.7,2.0,
