Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2024-25,22,SAS,NBA,SF,5,0,7.0,0.4,0.8,0.5,0.0,0.2,0.0,0.4,0.6,0.667,0.5,0.0,0.0,0.4,1.4,1.8,0.6,0.6,0.0,0.2,0.4,0.8,
2025-26,23,SAS,NBA,SF,3,0,3.7,0.7,1.0,0.667,0.3,0.3,1.0,0.3,0.7,0.5,0.833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,1.7,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8,0,5.8,0.5,0.9,0.571,0.1,0.3,0.5,0.4,0.6,0.6,0.643,0.0,0.0,0.6,0.9,1.5,0.4,0.4,0.0,0.1,0.5,1.1,
