"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2014-15,21,NOP,NBA,PF,4.0,4.0,172.0,0.54,0.553,0.0,0.54,0.889,0.613,0.414,0.023,120.0,114.0,0.0,109.0,118.0,115.0,151.0,9.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,24,NOP,NBA,PF,9.0,9.0,358.0,0.52,0.549,0.273,0.534,0.828,0.584,0.314,0.108,113.0,108.0,75.0,103.0,108.0,105.0,125.0,32.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,26,LAL,NBA,PF,21.0,21.0,769.0,0.571,0.609,0.383,0.603,0.832,0.665,0.499,0.167,124.0,116.0,107.0,114.0,108.0,118.0,192.0,44.0,
2020-21,27,LAL,NBA,PF,5.0,5.0,144.0,0.403,0.451,0.182,0.419,0.833,0.541,0.677,0.177,87.0,85.0,50.0,78.0,107.0,95.0,274.0,45.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,29,LAL,NBA,C,16.0,16.0,608.0,0.52,0.531,0.333,0.53,0.852,0.599,0.425,0.059,109.0,97.0,92.0,97.0,109.0,103.0,160.0,15.0,
2023-24,30,LAL,NBA,C,5.0,5.0,208.0,0.634,0.67,0.0,0.634,0.808,0.665,0.28,0.054,134.0,123.0,0.0,116.0,103.0,115.0,114.0,14.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,60.0,60.0,2259.0,0.542,0.57,0.313,0.559,0.84,0.622,0.43,0.109,117.0,108.0,87.0,105.0,109.0,110.0,166.0,29.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAL (4 Yrs),LAL (4 Yrs),LAL (4 Yrs),LAL (4 Yrs),,47.0,47.0,1729.0,0.548,0.578,0.33,0.568,0.837,0.632,0.462,0.118,117.0,108.0,92.0,106.0,108.0,111.0,178.0,31.0,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,13.0,13.0,530.0,0.526,0.551,0.25,0.536,0.85,0.593,0.344,0.082,116.0,110.0,69.0,104.0,112.0,108.0,133.0,25.0,
