"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2012-13,19,NOH,NBA,PF,64.0,60.0,1846.0,0.516,0.521,0.0,0.516,0.751,0.559,0.333,0.009,114.0,108.0,0.0,104.0,100.0,105.0,123.0,4.0,26.8,38.3,ROY-2
2013-14,20,NOP,NBA,PF,67.0,66.0,2358.0,0.519,0.522,0.222,0.52,0.791,0.582,0.438,0.009,114.0,107.0,62.0,104.0,105.0,108.0,154.0,3.0,38.8,97.4,"DPOY-8,AS"
2014-15,21,NOP,NBA,PF,68.0,68.0,2455.0,0.535,0.54,0.083,0.536,0.805,0.591,0.384,0.01,119.0,111.0,24.0,108.0,107.0,111.0,141.0,4.0,95.9,158.4,"MVP-5,DPOY-4,AS,NBA1,DEF2"
2015-16,22,NOP,NBA,C,61.0,61.0,2164.0,0.493,0.511,0.324,0.508,0.758,0.559,0.379,0.095,109.0,104.0,92.0,101.0,100.0,103.0,137.0,33.0,13.4,46.5,"DPOY-9,AS"
2016-17,23,NOP,NBA,C,75.0,75.0,2708.0,0.505,0.524,0.299,0.518,0.802,0.58,0.424,0.088,110.0,104.0,83.0,101.0,104.0,105.0,157.0,28.0,12.2,98.7,"MVP-9,AS,NBA1,DEF2"
2017-18,24,NOP,NBA,PF,75.0,75.0,2727.0,0.534,0.558,0.34,0.552,0.828,0.612,0.409,0.111,116.0,109.0,94.0,106.0,108.0,110.0,162.0,33.0,91.1,191.2,"MVP-3,DPOY-3,AS,NBA1,DEF1"
2018-19,25,NOP,NBA,C,56.0,56.0,1850.0,0.517,0.547,0.331,0.54,0.794,0.597,0.422,0.141,112.0,105.0,93.0,103.0,104.0,107.0,163.0,39.0,32.3,90.4,AS
2019-20,26,LAL,NBA,PF,62.0,62.0,2131.0,0.503,0.546,0.33,0.536,0.846,0.61,0.479,0.199,109.0,104.0,92.0,101.0,109.0,108.0,184.0,52.0,14.8,119.2,"MVP-6,DPOY-2,AS,NBA1,DEF1"
2020-21,27,LAL,NBA,PF,36.0,36.0,1162.0,0.491,0.536,0.26,0.512,0.738,0.556,0.349,0.163,105.0,101.0,71.0,95.0,95.0,97.0,141.0,42.0,-31.5,-22.7,AS
2021-22,28,LAL,NBA,C,40.0,40.0,1404.0,0.532,0.571,0.186,0.542,0.713,0.578,0.351,0.101,115.0,107.0,53.0,102.0,92.0,102.0,141.0,25.0,14.0,18.7,
2022-23,29,LAL,NBA,C,56.0,54.0,1904.0,0.563,0.589,0.257,0.573,0.784,0.627,0.462,0.077,119.0,107.0,71.0,105.0,100.0,108.0,173.0,20.0,53.9,105.6,
2023-24,30,LAL,NBA,C,76.0,76.0,2700.0,0.556,0.582,0.271,0.567,0.816,0.621,0.402,0.083,117.0,107.0,74.0,104.0,104.0,107.0,165.0,21.0,52.6,124.4,"DPOY-4,AS,NBA2,DEF1"
2024-25,31,2TM,NBA,PF,51.0,51.0,1706.0,0.516,0.553,0.282,0.536,0.775,0.588,0.405,0.136,111.0,102.0,78.0,99.0,99.0,102.0,167.0,32.0,-13.4,25.2,AS
2024-25,31,LAL,NBA,C,42.0,42.0,1440.0,0.528,0.56,0.298,0.546,0.788,0.601,0.423,0.124,113.0,103.0,83.0,101.0,101.0,104.0,174.0,29.0,4.7,44.7,
2024-25,31,DAL,NBA,PF,9.0,9.0,266.0,0.461,0.516,0.233,0.484,0.688,0.52,0.316,0.197,99.0,95.0,65.0,89.0,88.0,90.0,130.0,47.0,-18.1,-19.5,
