0
2013-14 NBA 996 (13th)
2014-15 NBA 1187 (3rd)
2015-16 NBA 1028 (12th)
2016-17 NBA 1392 (2nd)
2017-18 NBA 1300 (2nd)
2018-19 NBA 881 (19th)
2019-20 NBA 878 (5th)
2022-23 NBA 888 (14th)
2023-24 NBA 1176 (4th)
2024-25 NBA 786 (18th)
Active 12384 (5th)
