"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2019-20,19.0,CLE,NBA,40:54,9.0,19.0,6.0,9.0,7.0,11.0,8.0,10.0,3.0,9.0,9.0,7.0,3.0,2.0,7.0,5.0,30.0,24.9
2020-21,20.0,HOU,NBA,41:06,16.0,26.0,9.0,15.0,10.0,16.0,9.0,11.0,2.0,7.0,9.0,14.0,3.0,2.0,8.0,6.0,50.0,40.3
2021-22,21.0,HOU,NBA,42:10,13.0,26.0,7.0,14.0,8.0,14.0,8.0,14.0,4.0,10.0,12.0,12.0,4.0,2.0,9.0,6.0,36.0,31.0
2022-23,22.0,HOU,NBA,43:57,14.0,22.0,7.0,13.0,10.0,18.0,11.0,15.0,5.0,10.0,11.0,13.0,4.0,3.0,7.0,5.0,36.0,32.2
2024-25,24.0,TOT,NBA,39:31,12.0,21.0,5.0,7.0,10.0,15.0,9.0,9.0,3.0,11.0,12.0,14.0,5.0,2.0,5.0,5.0,28.0,25.3
2024-25,24.0,LAC,NBA,38:32,12.0,21.0,3.0,6.0,10.0,15.0,5.0,7.0,3.0,7.0,8.0,7.0,3.0,2.0,5.0,5.0,26.0,21.9
2024-25,24.0,MIL,NBA,39:31,8.0,18.0,5.0,7.0,6.0,14.0,9.0,9.0,3.0,11.0,12.0,14.0,5.0,2.0,4.0,4.0,28.0,25.3
2025-26,25.0,MIL,NBA,9:25,3.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,10.1
Career,,,,43:57,16.0,26.0,9.0,15.0,10.0,18.0,11.0,15.0,5.0,11.0,12.0,14.0,5.0,3.0,9.0,6.0,50.0,40.3
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,HOU,NBA,43:57,16.0,26.0,9.0,15.0,10.0,18.0,11.0,15.0,5.0,10.0,12.0,14.0,4.0,3.0,9.0,6.0,50.0,40.3
2 Seasons,,MIL,NBA,39:31,8.0,18.0,5.0,7.0,6.0,14.0,9.0,9.0,3.0,11.0,12.0,14.0,5.0,2.0,4.0,4.0,28.0,25.3
1 Season,,CLE,NBA,40:54,9.0,19.0,6.0,9.0,7.0,11.0,8.0,10.0,3.0,9.0,9.0,7.0,3.0,2.0,7.0,5.0,30.0,24.9
1 Season,,LAC,NBA,38:32,12.0,21.0,3.0,6.0,10.0,15.0,5.0,7.0,3.0,7.0,8.0,7.0,3.0,2.0,5.0,5.0,26.0,21.9
