0
2014-15 NBA 0.008 (35)
2015-16 NBA 0.027 (27)
2016-17 NBA 0.105 (17)
2017-18 NBA 0.090 (17)
2018-19 NBA 0.725 (4)
2019-20 NBA 0.760 (5)
2020-21 NBA 0.110 (14)
2021-22 NBA 0.990 (1)
2022-23 NBA 0.175 (13)
