"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2013-14,21.0,NYK,NBA,45:15,11.0,19.0,6.0,12.0,6.0,12.0,8.0,8.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,6.0,29.0,20.9
2014-15,22.0,NYK,NBA,40:10,9.0,19.0,5.0,10.0,6.0,13.0,9.0,9.0,1.0,7.0,7.0,5.0,2.0,2.0,5.0,6.0,25.0,20.5
2015-16,23.0,ATL,NBA,29:34,7.0,11.0,5.0,8.0,4.0,7.0,7.0,8.0,2.0,6.0,7.0,4.0,2.0,2.0,2.0,4.0,21.0,21.6
2016-17,24.0,ATL,NBA,57:52,13.0,20.0,6.0,10.0,8.0,14.0,9.0,12.0,2.0,8.0,9.0,8.0,3.0,2.0,5.0,5.0,36.0,28.2
2017-18,25.0,NYK,NBA,44:03,14.0,27.0,6.0,11.0,10.0,18.0,9.0,10.0,3.0,10.0,11.0,8.0,3.0,1.0,4.0,5.0,39.0,31.7
2018-19,26.0,TOT,NBA,47:05,11.0,25.0,7.0,13.0,9.0,17.0,16.0,20.0,2.0,10.0,10.0,8.0,3.0,1.0,7.0,6.0,37.0,26.5
2018-19,26.0,NYK,NBA,47:05,11.0,25.0,7.0,13.0,9.0,17.0,16.0,20.0,2.0,10.0,10.0,8.0,3.0,1.0,7.0,6.0,37.0,26.5
2018-19,26.0,DAL,NBA,37:05,9.0,18.0,4.0,11.0,7.0,11.0,7.0,7.0,1.0,6.0,6.0,4.0,3.0,1.0,6.0,5.0,24.0,17.8
2019-20,27.0,DAL,NBA,41:48,12.0,22.0,9.0,14.0,8.0,10.0,9.0,9.0,2.0,10.0,10.0,7.0,3.0,1.0,4.0,5.0,33.0,28.8
2020-21,28.0,DAL,NBA,40:26,13.0,24.0,10.0,18.0,7.0,13.0,10.0,10.0,3.0,7.0,7.0,5.0,2.0,2.0,4.0,5.0,42.0,31.3
2021-22,29.0,DAL,NBA,41:00,10.0,23.0,7.0,13.0,6.0,15.0,10.0,14.0,2.0,9.0,9.0,7.0,3.0,1.0,3.0,5.0,29.0,25.2
2022-23,30.0,DAL,NBA,48:20,11.0,26.0,8.0,14.0,6.0,12.0,9.0,12.0,4.0,8.0,9.0,7.0,3.0,2.0,3.0,4.0,31.0,29.4
2023-24,31.0,DAL,NBA,40:38,11.0,23.0,9.0,15.0,6.0,12.0,10.0,11.0,2.0,9.0,9.0,6.0,3.0,1.0,4.0,4.0,41.0,30.0
2024-25,32.0,DET,NBA,38:59,10.0,18.0,7.0,11.0,4.0,7.0,9.0,11.0,2.0,6.0,7.0,4.0,3.0,1.0,3.0,5.0,32.0,23.7
2025-26,33.0,DEN,NBA,31:37,7.0,13.0,5.0,9.0,3.0,5.0,6.0,6.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,23.0,22.1
Career,,,,57:52,14.0,27.0,10.0,18.0,10.0,18.0,16.0,20.0,4.0,10.0,11.0,8.0,3.0,2.0,7.0,6.0,42.0,31.7
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,DAL,NBA,48:20,13.0,26.0,10.0,18.0,8.0,15.0,10.0,14.0,4.0,10.0,10.0,7.0,3.0,2.0,6.0,5.0,42.0,31.3
4 Seasons,,NYK,NBA,47:05,14.0,27.0,7.0,13.0,10.0,18.0,16.0,20.0,3.0,10.0,11.0,8.0,3.0,2.0,7.0,6.0,39.0,31.7
2 Seasons,,ATL,NBA,57:52,13.0,20.0,6.0,10.0,8.0,14.0,9.0,12.0,2.0,8.0,9.0,8.0,3.0,2.0,5.0,5.0,36.0,28.2
1 Season,,DET,NBA,38:59,10.0,18.0,7.0,11.0,4.0,7.0,9.0,11.0,2.0,6.0,7.0,4.0,3.0,1.0,3.0,5.0,32.0,23.7
1 Season,,DEN,NBA,31:37,7.0,13.0,5.0,9.0,3.0,5.0,6.0,6.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,23.0,22.1
